order_id,customer_id,order_date,status,delivery_date
O001690,C00026,2023-08-17,Shipped,
O001691,C00393,2023-03-24,shipped,
O001692,C00219,2023-05-19,Shipped,
O001693,C00211,2023-06-20,delivered,2023-06-21
O001694,C00366,2024-08-26,Returned,2024-08-30
O001695,C00116,2023-12-10,Delivered,2023-12-20
O001696,C00394,2023-08-09,Delivered,2023-08-18
O001697,C00199,2024-11-04,delivered,2024-11-14
O001698,C00398,2024-01-23,Shipped,
O001699,C00389,2023-10-20,Delivered,2023-10-29
O001700,C00281,2023-02-09,Cancelled,
O001701,C00089,2023-12-14,Cancelled,
O001702,C00263,2024-05-30,Shipped,
O001703,C00165,2024-03-29,Delivered,2024-04-06
O001704,C00235,2024-04-07,Placed,
O001705,C00127,2023-11-22,Placed,
O001706,C00361,2023-09-07,Delivered,2023-09-11
O001707,C00091,2023-09-01,Delivered,2023-09-11
O001708,C00238,2024-12-29,Shipped,
O001709,C00342,2024-11-11,delivered,2024-11-13
O001710,C00059,2023-06-23,DELIVERED,2023-06-25
O001711,C00387,2024-05-05,Delivered,2024-05-13
O001712,C00060,2023-04-13,Returned,2023-04-21
O001713,C00102,2024-06-29,delivered,2024-06-30
O001714,C00025,2023-03-24,Delivered,2023-03-30
O001715,C00006,2024-03-14,Placed,
O001716,C00077,2023-05-25,Shipped,
O001717,C00311,2024-03-27,shipped,
O001718,C00008,2023-08-11,Returned,2023-08-16
O001719,C00311,2023-06-30,Delivered,2023-07-01
O001720,C00226,2024-12-01,Shipped,
O001721,C00197,2023-09-26,Placed,
O001722,C00215,2023-08-25,Placed,
O001723,C00269,2023-05-29,Shipped,
O001724,C00256,2024-07-10,Shipped,
O001725,C00076,2024-10-29,Cancelled,
O001726,C00141,2023-11-20,returned,2023-11-22
O001727,C00357,2023-08-05,Cancelled,
O001728,C00096,2023-12-27,Cancelled,
O001729,C00170,2024-06-22,Delivered,2024-06-23
O001730,C00012,2024-05-20,Shipped,
O001731,C00295,2023-09-05,Delivered,2023-09-11
O001732,C00316,2023-02-27,delivered,2023-03-04
O001733,C00065,2023-06-06,Cancelled,
O001734,C00131,2023-04-19,CANCELLED,
O001735,C00240,2024-12-24,delivered,2024-12-28
O001736,C00089,2023-08-11,delivered,2023-08-21
O001737,C00035,2024-10-06,CANCELLED,
O001738,C00309,2023-12-03,Returned,2023-12-10
O001739,C00048,2024-04-26,Returned,2024-05-04
O001740,C00179,2024-12-24,Delivered,2024-12-27
O001741,C00246,2023-07-09,Delivered,2023-07-10
O001742,C00321,2023-10-31,Cancelled,
O001743,C00010,2024-01-12,Delivered,2024-01-19
O001744,C00194,2023-12-11,returned,2023-12-13
O001745,C00070,2023-05-18,Cancelled,
O001746,C00247,2024-11-14,placed,
O001747,C00311,2024-12-29,Delivered,2025-01-05
O001748,C00034,2023-04-06,Delivered,2023-04-10
O001749,C00063,2023-05-10,Delivered,2023-05-08
O001750,C00354,2024-11-21,Delivered,2024-11-25
O001751,C00324,2023-10-19,DELIVERED,2023-10-28
O001752,C00028,2024-08-14,Shipped,
O001753,C00400,2024-03-08,Delivered,2024-03-10
O001754,C00377,2023-10-08,Delivered,2023-10-12
O001755,C00062,2024-09-17,DELIVERED,2024-09-25
O001756,C00281,2023-09-25,DELIVERED,2023-09-29
O001757,C00369,2023-11-30,delivered,2023-12-01
O001758,C00148,2024-03-21,delivered,2024-03-27
O001759,C00112,2024-12-25,Delivered,2024-12-31
O001760,C00098,2024-12-20,Delivered,2024-12-28
O001761,C00235,2023-09-04,Delivered,2023-09-12
O001762,C00394,2023-09-13,Delivered,2023-09-20
O001763,C00045,2023-12-26,Placed,
O001764,C00348,2024-03-25,Delivered,2024-03-27
O001765,C00338,2024-12-26,Delivered,2025-01-03
O001766,C00213,2023-09-17,Delivered,2023-09-27
O001767,C00320,2023-04-01,Delivered,2023-04-02
O001768,C00126,2023-06-27,Cancelled,
O001769,C00026,2024-01-19,Delivered,2024-01-23
O001770,C00163,2024-05-02,Delivered,2024-05-07
O001771,C00292,2024-03-31,shipped,
O001772,C00214,2023-02-04,Delivered,2023-02-13
O001773,C00131,2023-07-04,cancelled,
O001774,C00015,2023-03-03,Cancelled,
O001775,C00306,2023-03-24,Delivered,2023-03-30
O001776,C00058,2024-02-23,delivered,2024-03-04
O001777,C00106,2024-06-23,Delivered,2024-06-26
O001778,C00314,2023-01-18,Delivered,2023-01-22
O001779,C00331,2023-11-11,Cancelled,
O001780,C00399,2023-12-14,Delivered,2023-12-19
O001781,C00167,2023-04-16,Returned,2023-04-19
O001782,C00062,2024-11-29,Delivered,2024-12-07
O001783,C00096,2023-03-20,delivered,2023-03-29
O001784,C00129,2024-07-04,Delivered,2024-07-12
O001785,C00210,2024-01-20,Delivered,2024-01-22
O001786,C00352,2023-04-04,Cancelled,
O001787,C00094,2024-01-30,Delivered,2024-02-02
O001788,C00332,2023-02-23,DELIVERED,2023-03-04
O001789,C00263,2023-03-06,shipped,
O001790,C00317,2024-02-22,Delivered,2024-02-28
O001791,C00133,2024-09-03,Placed,
O001792,C00216,2024-12-12,Returned,2024-12-22
O001793,C00158,2024-11-11,Shipped,
O001794,C00311,2024-09-25,Delivered,2024-09-26
O001795,C00234,2024-10-10,DELIVERED,2024-10-19
O001796,C00069,2023-02-17,Delivered,2023-02-22
O001797,C00392,2023-02-15,Delivered,2023-02-16
O001798,C00248,2023-01-30,Delivered,2023-01-28
O001799,C00395,2024-08-16,delivered,2024-08-23
O001800,C00215,2024-05-18,Delivered,2024-05-25
O001801,C00087,2023-05-22,PLACED,
O001802,C00339,2024-11-12,CANCELLED,
O001803,C00361,2024-08-23,Delivered,2024-09-02
O001804,C00301,2023-02-18,Shipped,
O001805,C00148,2023-02-27,Delivered,2023-03-06
O001806,C00176,2024-01-25,DELIVERED,2024-01-28
O001807,C00277,2023-09-09,Shipped,
O001808,C00209,2023-01-19,Returned,2023-01-28
O001809,C00070,2023-07-25,Returned,2023-07-31
O001810,C00336,2024-12-03,Delivered,2024-12-12
O001811,C00255,2024-05-19,Delivered,2024-05-29
O001812,C00012,2023-09-01,CANCELLED,
O001813,C00281,2023-12-02,Delivered,2023-12-05
O001814,C00372,2024-09-06,Delivered,2024-09-07
O001815,C00245,2023-07-21,delivered,2023-07-25
O001816,C00192,2023-12-01,Delivered,2023-12-07
O001817,C00298,2024-02-17,Delivered,2024-02-18
O001818,C00082,2023-06-06,Cancelled,
O001819,C00370,2024-10-26,Shipped,
O001820,C00282,2024-07-16,PLACED,
O001821,C00028,2024-05-07,Placed,
O001822,C00005,2024-01-19,Placed,
O001823,C00339,2024-09-26,Shipped,
O001824,C00356,2024-03-20,Delivered,2024-03-21
O001825,C00264,2024-03-18,Delivered,2024-03-24
O001826,C00263,2024-05-13,Returned,2024-05-18
O001827,C00173,2024-10-20,Delivered,2024-10-25
O001828,C00088,2024-05-27,delivered,2024-06-01
O001829,C00084,2024-07-03,Returned,2024-07-04
O001830,C00319,2023-02-15,Delivered,2023-02-20
O001831,C00163,2023-08-07,Delivered,2023-08-06
O001832,C00380,2024-12-11,returned,2024-12-17
O001833,C00236,2024-01-17,Placed,
O001834,C00041,2024-11-25,DELIVERED,2024-12-03
O001835,C00057,2023-04-11,cancelled,
O001836,C00146,2023-07-22,Delivered,2023-07-28
O001837,C00222,2023-07-18,Placed,
O001838,C00230,2023-06-18,Delivered,2023-06-22
O001839,C00150,2024-06-16,Shipped,
O001840,C00362,2023-08-22,Delivered,2023-08-28
O001841,C00198,2024-03-01,Cancelled,
O001842,C00328,2023-04-17,Cancelled,
O001843,C00158,2024-01-22,Returned,2024-01-31
O001844,C00383,2023-11-23,Returned,2023-11-28
O001845,C00226,2024-12-05,Delivered,2024-12-11
O001846,C00109,2023-08-10,Cancelled,
O001847,C00247,2023-09-25,Shipped,
O001848,C00202,2024-06-04,Cancelled,
O001849,C00040,2023-08-31,Delivered,2023-08-29
O001850,C00232,2024-07-28,delivered,2024-08-07
O001851,C00076,2023-09-20,Delivered,2023-09-30
O001852,C00151,2024-12-27,Delivered,2024-12-30
O001853,C00263,2023-05-07,Placed,
O001854,C00348,2024-08-16,delivered,2024-08-19
O001855,C00076,2023-01-04,Shipped,
O001856,C00339,2024-06-10,Shipped,
O001857,C00115,2024-11-29,delivered,2024-12-07
O001858,C00161,2023-12-20,PLACED,
O001859,C00376,2024-06-09,Delivered,2024-06-08
O001860,C00140,2023-01-28,Placed,
O001861,C00290,2024-07-07,Delivered,2024-07-17
O001862,C00319,2024-04-13,Cancelled,
O001863,C00230,2023-11-29,Cancelled,
O001864,C00320,2024-04-07,Cancelled,
O001865,C00140,2024-03-25,Cancelled,
O001866,C00328,2024-01-04,Delivered,2024-01-12
O001867,C00322,2024-04-29,Delivered,2024-05-04
O001868,C00201,2023-10-31,Delivered,2023-11-01
O001869,C00335,2024-01-25,Cancelled,
O001870,C00099,2024-09-03,Returned,2024-09-10
O001871,C00398,2024-03-27,Delivered,2024-03-28
O001872,C00093,2023-07-08,Placed,
O001873,C00065,2023-05-14,DELIVERED,2023-05-21
O001874,C00152,2023-08-09,Delivered,2023-08-14
O001875,C00224,2023-12-16,Delivered,2023-12-19
O001876,C00003,2023-02-19,Delivered,2023-02-24
O001877,C00268,2023-06-20,Delivered,2023-06-23
O001878,C00223,2023-11-06,Delivered,2023-11-14
O001879,C00247,2024-05-07,cancelled,
O001880,C00097,2024-05-23,Cancelled,
O001881,C00180,2024-08-14,DELIVERED,2024-08-18
O001882,C00134,2024-12-19,Shipped,
O001883,C00380,2024-01-05,Delivered,2024-01-12
O001884,C00092,2023-04-11,Shipped,
O001885,C00042,2023-07-13,Placed,
O001886,C00289,2024-04-01,shipped,
O001887,C00143,2023-04-13,delivered,2023-04-14
O001888,C00027,2024-07-16,Shipped,
O001889,C00177,2024-05-03,DELIVERED,2024-05-09
O001890,C00182,2023-06-18,Cancelled,
O001891,C00385,2023-05-14,Delivered,2023-05-23
O001892,C00189,2024-04-05,Delivered,2024-04-13
O001893,C00097,2024-05-22,Delivered,2024-05-28
O001894,C00061,2024-08-08,Delivered,2024-08-17
O001895,C00220,2024-09-07,Delivered,2024-09-11
O001896,C00052,2024-08-31,Returned,2024-09-10
O001897,C00287,2023-03-02,DELIVERED,2023-03-04
O001898,C00240,2024-02-10,Cancelled,
O001899,C00349,2023-08-11,Delivered,2023-08-16
O001900,C00003,2024-05-03,Returned,2024-05-02
O001901,C00187,2024-02-17,Placed,
O001902,C00006,2024-02-21,Cancelled,
O001903,C00236,2023-06-30,Shipped,
O001904,C00063,2023-08-25,delivered,2023-08-29
O001905,C00207,2023-12-09,Shipped,
O001906,C00003,2023-08-27,Delivered,2023-08-31
O001907,C00145,2023-09-17,Delivered,2023-09-21
O001908,C00004,2024-05-14,Delivered,2024-05-23
O001909,C00298,2024-10-11,delivered,2024-10-17
O001910,C00183,2024-01-17,Shipped,
O001911,C00199,2023-09-13,Cancelled,
O001912,C00015,2024-09-23,Shipped,
O001913,C00071,2023-10-12,Shipped,
O001914,C00297,2023-01-01,DELIVERED,2023-01-06
O001915,C00363,2023-03-21,Shipped,
O001916,C00219,2023-04-09,Delivered,2023-04-17
O001917,C00122,2024-02-05,Shipped,
O001918,C00238,2023-12-27,Delivered,2024-01-03
O001919,C00311,2023-12-09,Delivered,2023-12-12
O001920,C00315,2023-01-02,returned,2023-01-10
O001921,C00349,2024-12-30,Returned,2025-01-06
O001922,C00134,2023-09-24,Delivered,2023-10-01
O001923,C00391,2024-11-15,Delivered,2024-11-19
O001924,C00338,2023-01-17,Shipped,
O001925,C00092,2024-11-24,Placed,
O001926,C00188,2023-02-28,Returned,2023-03-05
O001927,C00022,2024-08-27,Delivered,2024-08-28
O001928,C00160,2024-05-04,DELIVERED,2024-05-05
O001929,C00061,2023-11-11,Returned,2023-11-19
O001930,C00359,2023-06-06,Delivered,2023-06-12
O001931,C00314,2023-02-09,Delivered,2023-02-11
O001932,C00294,2023-02-14,Shipped,
O001933,C00278,2024-02-17,Placed,
O001934,C00087,2024-05-14,Delivered,2024-05-22
O001935,C00382,2024-03-02,Delivered,2024-03-12
O001936,C00040,2024-02-07,Delivered,2024-02-15
O001937,C00081,2023-04-23,placed,
O001938,C00400,2023-09-12,Delivered,2023-09-13
O001939,C00186,2023-05-08,Cancelled,
O001940,C00205,2024-05-12,Delivered,2024-05-16
O001941,C00159,2023-07-22,DELIVERED,2023-07-20
O001942,C00070,2023-04-29,Cancelled,
O001943,C00385,2024-04-09,Delivered,2024-04-17
O001944,C00125,2024-02-04,DELIVERED,2024-02-12
O001945,C00061,2024-06-21,Placed,
O001946,C00368,2024-10-07,returned,2024-10-08
O001947,C00335,2023-02-07,Placed,
O001948,C00090,2023-10-25,Delivered,2023-11-03
O001949,C00263,2024-04-11,placed,
O001950,C00341,2023-02-07,DELIVERED,2023-02-15
O001951,C00109,2024-03-09,Delivered,2024-03-18
O001952,C00202,2023-02-26,Delivered,2023-03-08
O001953,C00242,2023-11-07,delivered,2023-11-10
O001954,C00231,2024-11-08,cancelled,
O001955,C00089,2024-03-26,Delivered,2024-04-04
O001956,C00060,2024-08-24,Delivered,2024-08-30
O001957,C00119,2023-08-25,Delivered,2023-08-28
O001958,C00280,2024-08-20,DELIVERED,2024-08-26
O001959,C00271,2024-11-14,Placed,
O001960,C00363,2023-07-17,Delivered,2023-07-27
O001961,C00202,2023-02-18,Delivered,2023-02-22
O001962,C00195,2023-08-12,Placed,
O001963,C00246,2024-10-05,Cancelled,
O001964,C00008,2023-01-22,shipped,
O001965,C00206,2023-04-30,Delivered,2023-05-09
O001966,C00366,2023-09-07,Shipped,
O001967,C00237,2023-07-03,Shipped,
O001968,C00316,2023-09-04,Delivered,2023-09-14
O001969,C00268,2023-09-22,Delivered,2023-09-26
O001970,C00400,2024-12-25,Placed,
O001971,C00375,2024-05-05,Placed,
O001972,C00381,2023-09-30,Returned,2023-10-02
O001973,C00373,2024-11-04,Delivered,2024-11-12
O001974,C00021,2023-05-30,Delivered,2023-06-01
O001975,C00216,2023-04-16,Delivered,2023-04-19
O001976,C00130,2024-02-12,Placed,
O001977,C00272,2023-08-17,delivered,2023-08-26
O001978,C00012,2023-12-28,DELIVERED,2024-01-05
O001979,C00342,2023-10-30,Delivered,2023-11-01
O001980,C00014,2023-03-09,Delivered,2023-03-15
O001981,C00114,2024-06-09,Delivered,2024-06-14
O001982,C00364,2023-01-11,Shipped,
O001983,C00161,2023-07-14,Delivered,2023-07-19
O001984,C00197,2024-12-27,Shipped,
O001985,C00290,2023-03-07,Delivered,2023-03-12
O001986,C00355,2023-12-06,Placed,
O001987,C00327,2024-02-27,Delivered,2024-03-03
O001988,C00211,2023-07-19,delivered,2023-07-25
O001989,C00228,2024-05-30,Shipped,
O001990,C00178,2023-07-23,Delivered,2023-07-25
O001991,C00040,2024-07-19,SHIPPED,
O001992,C00383,2024-08-30,Shipped,
O001993,C00071,2023-07-02,Returned,2023-07-08
O001994,C00398,2023-11-25,Delivered,2023-11-27
O001995,C00063,2023-12-06,delivered,2023-12-12
O001996,C00388,2024-01-01,Delivered,2024-01-02
O001997,C00066,2023-07-05,Delivered,2023-07-14
O001998,C00056,2024-08-23,delivered,2024-08-28
O001999,C00055,2024-08-08,Delivered,2024-08-18
O002000,C00091,2023-08-14,Delivered,2023-08-23
O002001,C00038,2023-04-18,Delivered,2023-04-22
O002002,C00009,2024-10-31,Delivered,2024-11-05
O002003,C00035,2024-01-30,Delivered,2024-02-03
O002004,C00283,2024-06-12,Returned,2024-06-22
O002005,C00204,2023-12-04,Delivered,2023-12-06
O002006,C00360,2024-12-04,Delivered,2024-12-08
O002007,C00330,2023-08-12,DELIVERED,2023-08-21
O002008,C00020,2024-09-10,Shipped,
O002009,C00260,2023-05-22,DELIVERED,2023-05-28
O002010,C00087,2023-09-09,delivered,2023-09-19
O002011,C00306,2024-01-12,Delivered,2024-01-13
O002012,C00364,2023-11-13,Returned,2023-11-23
O002013,C00055,2023-01-15,Delivered,2023-01-22
O002014,C00284,2024-12-28,Placed,
O002015,C00377,2024-08-17,Placed,
O002016,C00062,2024-09-12,Returned,2024-09-15
O002017,C00361,2023-07-02,Delivered,2023-07-05
O002018,C00076,2023-04-17,delivered,2023-04-18
O002019,C00291,2023-08-01,Cancelled,
O002020,C00018,2023-04-28,SHIPPED,
O002021,C00315,2024-08-14,Delivered,2024-08-12
O002022,C00291,2024-07-26,Cancelled,
O002023,C00356,2023-06-20,RETURNED,2023-06-23
O002024,C00288,2024-07-20,Cancelled,
O002025,C00092,2024-10-24,Cancelled,
O002026,C00059,2024-07-03,placed,
O002027,C00277,2024-07-12,Shipped,
O002028,C00286,2024-01-22,shipped,
O002029,C00359,2024-02-12,Delivered,2024-02-14
O002030,C00394,2023-09-26,Delivered,2023-10-02
O002031,C00052,2024-07-23,DELIVERED,2024-07-20
O002032,C00314,2023-03-01,Shipped,
O002033,C00198,2023-02-24,RETURNED,2023-02-25
O002034,C00294,2024-01-06,DELIVERED,2024-01-09
O002035,C00195,2023-06-26,Cancelled,
O002036,C00351,2023-06-21,Shipped,
O002037,C00170,2024-03-27,Placed,
O002038,C00077,2024-02-09,Delivered,2024-02-17
O002039,C00119,2024-06-26,Delivered,2024-07-04
O002040,C00041,2024-02-05,Delivered,2024-02-15
O002041,C00249,2023-10-18,Delivered,2023-10-23
O002042,C00141,2024-12-18,Delivered,2024-12-20
O002043,C00221,2024-08-13,Shipped,
O002044,C00177,2024-10-28,Delivered,2024-10-29
O002045,C00364,2023-09-29,Delivered,2023-10-07
O002046,C00056,2024-05-10,Cancelled,
O002047,C00229,2023-10-14,DELIVERED,2023-10-24
O002048,C00238,2023-02-18,DELIVERED,2023-02-25
O002049,C00094,2024-04-07,Returned,2024-04-08
O002050,C00343,2024-12-08,Returned,2024-12-16
O002051,C00164,2023-09-13,delivered,2023-09-22
O002052,C00112,2024-07-21,SHIPPED,
O002053,C00364,2023-12-10,delivered,2023-12-14
O002054,C00354,2023-09-05,Placed,
O002055,C00123,2023-10-19,Delivered,2023-10-26
O002056,C00184,2023-08-03,Delivered,2023-08-06
O002057,C00076,2024-01-21,Delivered,2024-01-26
O002058,C00051,2023-12-13,placed,
O002059,C00230,2023-06-29,delivered,2023-07-07
O002060,C00363,2023-04-04,SHIPPED,
O002061,C00398,2024-05-07,Delivered,2024-05-16
O002062,C00135,2024-05-09,Delivered,2024-05-17
O002063,C00067,2023-08-16,Delivered,2023-08-22
O002064,C00358,2023-02-07,Delivered,2023-02-16
O002065,C00028,2023-11-16,DELIVERED,2023-11-22
O002066,C00233,2024-10-26,delivered,2024-11-04
O002067,C00314,2024-02-14,Delivered,2024-02-20
O002068,C00064,2024-11-18,Delivered,2024-11-21
O002069,C00316,2023-12-05,Delivered,2023-12-13
O002070,C00320,2023-10-09,delivered,2023-10-13
O002071,C00004,2024-12-11,Shipped,
O002072,C00059,2023-03-19,DELIVERED,2023-03-25
O002073,C00070,2024-11-02,Delivered,2024-11-10
O002074,C00022,2023-12-28,Delivered,2024-01-07
O002075,C00185,2024-10-08,Delivered,2024-10-14
O002076,C00372,2024-01-11,cancelled,
O002077,C00078,2024-09-16,delivered,2024-09-24
O002078,C00206,2024-04-19,Placed,
O002079,C00332,2023-06-26,Delivered,2023-07-01
O002080,C00199,2023-06-30,Cancelled,
O002081,C00227,2023-10-17,Delivered,2023-10-20
O002082,C00103,2023-03-31,Shipped,
O002083,C00244,2024-09-07,delivered,2024-09-14
O002084,C00087,2023-04-29,Shipped,
O002085,C00349,2023-02-10,Delivered,2023-02-19
O002086,C00110,2023-03-13,Delivered,2023-03-19
O002087,C00322,2024-08-27,DELIVERED,2024-08-31
O002088,C00393,2024-02-13,Placed,
O002089,C00284,2023-08-11,CANCELLED,
O002090,C00206,2024-08-29,Delivered,2024-08-31
O002091,C00286,2023-08-02,Delivered,2023-08-10
O002092,C00082,2024-03-26,Returned,2024-04-05
O002093,C00103,2024-09-14,Delivered,2024-09-21
O002094,C00166,2023-03-02,Delivered,2023-03-08
O002095,C00194,2023-10-08,Placed,
O002096,C00118,2023-12-12,Delivered,2023-12-21
O002097,C00119,2024-08-14,Shipped,
O002098,C00030,2023-08-05,Delivered,2023-08-12
O002099,C00042,2024-07-28,Delivered,2024-08-04
O002100,C00223,2023-09-19,Delivered,2023-09-26
O002101,C00024,2023-05-14,delivered,2023-05-20
O002102,C00134,2024-01-14,shipped,
O002103,C00258,2023-11-11,Cancelled,
O002104,C00391,2023-09-22,Delivered,2023-09-26
O002105,C00178,2023-10-07,Delivered,2023-10-13
O002106,C00278,2024-10-20,Shipped,
O002107,C00082,2023-04-12,Cancelled,
O002108,C00105,2024-04-06,Returned,2024-04-11
O002109,C00137,2023-03-13,Delivered,2023-03-18
O002110,C00079,2023-09-15,Delivered,2023-09-23
O002111,C00031,2024-08-07,Delivered,2024-08-09
O002112,C00231,2023-10-28,Cancelled,
O002113,C00304,2023-03-10,Returned,2023-03-15
O002114,C00248,2023-08-22,Delivered,2023-08-31
O002115,C00356,2023-01-14,Delivered,2023-01-17
O002116,C00390,2024-08-02,delivered,2024-08-05
O002117,C00244,2024-05-09,Delivered,2024-05-15
O002118,C00098,2023-04-09,Delivered,2023-04-11
O002119,C00354,2024-02-15,Delivered,2024-02-17
O002120,C00264,2023-11-06,Shipped,
O002121,C00369,2024-05-22,Placed,
O002122,C00353,2023-12-09,Shipped,
O002123,C00118,2024-05-09,returned,2024-05-16
O002124,C00211,2023-07-28,Returned,2023-08-03
O002125,C00186,2024-04-28,Cancelled,
O002126,C00031,2024-06-16,Delivered,2024-06-23
O002127,C00027,2024-11-19,Delivered,2024-11-27
O002128,C00362,2023-10-03,Delivered,2023-10-10
O002129,C00172,2024-08-14,Placed,
O002130,C00071,2023-06-02,Shipped,
O002131,C00349,2023-09-05,Delivered,2023-09-06
O002132,C00212,2024-04-21,Delivered,2024-04-24
O002133,C00296,2023-08-03,Delivered,2023-08-13
O002134,C00323,2023-12-30,Shipped,
O002135,C00077,2024-08-16,Shipped,
O002136,C00284,2023-08-01,returned,2023-08-02
O002137,C00043,2023-08-04,Delivered,2023-08-06
O002138,C00193,2024-11-24,Delivered,2024-12-01
O002139,C00252,2024-09-27,DELIVERED,2024-09-30
O002140,C00352,2023-02-08,Delivered,2023-02-18
O002141,C00397,2024-08-31,Delivered,2024-09-07
O002142,C00294,2024-10-26,Delivered,2024-10-27
O002143,C00215,2024-08-20,DELIVERED,2024-08-24
O002144,C00146,2024-08-02,Shipped,
O002145,C00326,2023-01-08,Delivered,2023-01-13
O002146,C00199,2023-01-17,Delivered,2023-01-21
O002147,C00135,2024-04-07,Delivered,2024-04-09
O002148,C00265,2023-06-07,Delivered,2023-06-15
O002149,C00122,2023-04-04,Returned,2023-04-14
O002150,C00215,2023-04-21,Delivered,2023-04-25
O002151,C00186,2024-12-29,Shipped,
O002152,C00373,2023-03-31,Shipped,
O002153,C00064,2023-12-30,Delivered,2024-01-05
O002154,C00141,2023-06-03,Placed,
O002155,C00231,2023-07-01,shipped,
O002156,C00285,2024-01-26,Placed,
O002157,C00090,2023-10-10,Delivered,2023-10-12
O002158,C00073,2023-12-13,Returned,2023-12-23
O002159,C00361,2024-09-08,Shipped,
O002160,C00144,2024-05-08,DELIVERED,2024-05-10
O002161,C00385,2024-10-31,Delivered,2024-11-10
O002162,C00288,2024-02-26,Delivered,2024-03-05
O002163,C00283,2023-06-01,Cancelled,
O002164,C00008,2023-03-18,Delivered,2023-03-21
O002165,C00325,2024-07-23,Delivered,2024-07-28
O002166,C00312,2023-03-17,Delivered,2023-03-20
O002167,C00061,2024-09-15,shipped,
O002168,C00239,2024-11-04,Delivered,2024-11-06
O002169,C00348,2023-02-20,DELIVERED,2023-02-27
O002170,C00290,2023-09-19,Cancelled,
O002171,C00258,2023-09-20,Cancelled,
O002172,C00146,2023-01-31,Placed,
O002173,C00280,2024-03-18,Delivered,2024-03-27
O002174,C00188,2024-09-25,Placed,
O002175,C00400,2023-03-29,CANCELLED,
O002176,C00282,2024-08-19,Shipped,
O002177,C00270,2024-09-03,Shipped,
O002178,C00335,2023-10-30,Shipped,
O002179,C00089,2023-02-04,Delivered,2023-02-13
O002180,C00104,2023-01-09,Delivered,2023-01-13
O002181,C00183,2024-02-28,Delivered,2024-03-09
O002182,C00281,2023-05-31,Delivered,2023-06-04
O002183,C00331,2024-06-08,Delivered,2024-06-12
O002184,C00375,2023-05-31,Placed,
O002185,C00395,2024-11-28,Delivered,2024-12-01
O002186,C00001,2024-04-07,Delivered,2024-04-10
O002187,C00022,2023-07-10,Delivered,2023-07-12
O002188,C00355,2024-06-23,Delivered,2024-06-24
O002189,C00305,2024-05-27,Placed,
O002190,C00200,2024-12-01,Delivered,2024-12-07
O002191,C00397,2024-11-03,Placed,
O002192,C00070,2023-05-05,cancelled,
O002193,C00245,2023-08-07,Delivered,2023-08-15
O002194,C00124,2023-10-11,returned,2023-10-21
O002195,C00234,2023-11-06,Delivered,2023-11-14
O002196,C00145,2024-06-08,Placed,
O002197,C00085,2024-04-12,Returned,2024-04-15
O002198,C00165,2023-09-28,Placed,
O002199,C00378,2023-11-16,Shipped,
O002200,C00343,2024-11-19,Delivered,2024-11-22
O002201,C00327,2023-08-06,Delivered,2023-08-09
O002202,C00354,2024-01-04,Delivered,2024-01-14
O002203,C00280,2023-02-03,Delivered,2023-02-05
O002204,C00113,2023-04-04,Returned,2023-04-11
O002205,C00088,2024-07-24,Delivered,2024-07-29
O002206,C00007,2024-02-25,Delivered,2024-03-05
O002207,C00265,2024-02-24,Cancelled,
O002208,C00265,2023-11-13,Delivered,2023-11-15
O002209,C00208,2023-07-03,Delivered,2023-07-07
O002210,C00137,2024-01-08,PLACED,
O002211,C00202,2023-11-12,shipped,
O002212,C00226,2024-01-29,Cancelled,
O002213,C00024,2023-12-17,Shipped,
O002214,C00279,2024-01-26,Delivered,2024-01-29
O002215,C00242,2024-08-02,Returned,2024-08-08
O002216,C00378,2023-04-29,Delivered,2023-05-07
O002217,C00020,2024-03-10,Delivered,2024-03-19
O002218,C00099,2023-10-28,Returned,2023-11-04
O002219,C00097,2024-03-31,Delivered,2024-04-05
O002220,C00282,2024-10-25,DELIVERED,2024-10-31
O002221,C00227,2023-08-31,Cancelled,
O002222,C00171,2023-08-24,Shipped,
O002223,C00205,2024-06-21,Delivered,2024-06-22
O002224,C00306,2023-04-16,Cancelled,
O002225,C00058,2024-03-13,Delivered,2024-03-20
O002226,C00035,2024-05-12,Cancelled,
O002227,C00079,2024-05-15,Placed,
O002228,C00108,2023-11-03,Delivered,2023-11-11
O002229,C00001,2024-06-24,Shipped,
O002230,C00083,2024-04-26,Delivered,2024-05-04
O002231,C00211,2024-02-13,Cancelled,
O002232,C00361,2023-11-01,Delivered,2023-11-05
O002233,C00259,2023-05-02,Cancelled,
O002234,C00067,2023-09-18,Cancelled,
O002235,C00206,2024-09-27,Delivered,2024-09-26
O002236,C00186,2024-06-15,Delivered,2024-06-20
O002237,C00371,2023-07-10,Placed,
O002238,C00130,2023-06-12,Cancelled,
O002239,C00182,2023-06-19,Delivered,2023-06-25
O002240,C00021,2024-08-30,Cancelled,
O002241,C00265,2023-06-17,Shipped,
O002242,C00323,2023-05-24,Delivered,2023-05-31
O002243,C00114,2024-08-03,cancelled,
O002244,C00245,2024-08-23,returned,2024-08-29
O002245,C00331,2023-05-29,Delivered,2023-06-05
O002246,C00259,2024-10-24,Delivered,2024-11-02
O002247,C00124,2023-02-24,Shipped,
O002248,C00318,2023-10-29,Delivered,2023-10-31
O002249,C00173,2023-01-28,Returned,2023-02-03
O002250,C00132,2024-12-29,Delivered,2025-01-04
O002251,C00326,2024-08-23,Delivered,2024-08-22
O002252,C00294,2024-03-02,Cancelled,
