item_id,order_id,product_id,quantity,unit_price,discount_percent
2635,1370,132,5,4002.22,5
2636,1370,111,4,32412.92,25
2637,1370,110,2,3388.98,30
2638,1371,121,2,29735.8,0
2639,1372,86,2,11979.73,20
2640,1373,17,3,11891.98,20
2641,1374,41,2,33663.62,30
2642,1374,95,1,2982.69,20
2643,1375,122,3,21416.62,20
2644,1376,95,3,3305.54,10
2645,1376,41,4,28081.39,15
2646,1377,105,-2,32178.69,30
2647,1378,87,2,25838.79,5
2648,1379,100,3,5308.51,25
2649,1379,127,1,22826.19,25
2650,1379,39,4,30547.9,30
2651,1380,58,3,1037.86,10
2652,1381,110,2,4038.35,0
2653,1382,106,4,19731.65,0
2654,1382,26,3,26720.43,5
2655,1383,140,1,26003.26,15
2656,1384,58,5,942.17,20
2657,1385,51,1,12828.01,25
2658,1385,119,2,12469.49,20
2659,1385,23,1,10030.57,0
2660,1386,2,1,2948.5,20
2661,1387,5,3,20302.17,0
2662,1387,36,2,26368.33,10
2663,1387,99,4,16437.12,10
2664,1388,114,4,23443.4,10
2665,1389,43,3,40036.67,5
2666,1389,100,2,6710.67,25
2667,1389,76,2,17220.39,10
2668,1390,3,2,24262.44,10
2669,1391,29,2,18758.66,20
2670,1392,75,1,25550.94,25
2671,1392,118,1,16976.95,30
2672,1393,29,1,21200.69,0
2673,1393,9,2,4429.65,0
2674,1394,30,5,31065.66,0
2675,1394,103,1,8974.65,5
2676,1394,64,3,16270.36,5
2677,1395,124,2,42561.98,10
2678,1396,137,3,23272.77,30
2679,1396,26,3,21262.49,0
2680,1397,127,3,31739.79,0
2681,1397,56,1,12269.99,10
2682,1397,10,5,12739.13,0
2683,1397,19,1,22517.96,10
2684,1398,42,1,7568.13,30
2685,1399,107,4,7917.79,0
2686,1399,31,1,12924.57,0
2687,1400,64,3,11357.82,5
2688,1401,85,5,11863.47,0
2689,1401,78,1,12017.78,5
2690,1402,20,5,37453.7,0
2691,1402,109,4,20023.74,0
2692,1402,16,2,17437.88,20
2693,1402,123,1,9734.08,25
2694,1403,23,2,11845.2,0
2695,1403,127,5,29050.92,0
2696,1403,30,2,27158.62,25
2697,1404,2,5,3712.12,0
2698,1404,42,3,7337.49,0
2699,1404,134,5,118.73,10
2700,1405,20,5,26963.47,20
2701,1406,122,4,22228.61,20
2702,1406,131,2,3073.3,5
2703,1406,95,5,3193.74,0
2704,1406,126,1,7729.1,25
2705,1407,98,1,19159.82,10
2706,1408,44,3,28729.77,0
2707,1408,64,1,14714.86,0
2708,1408,39,3,22314.89,0
2709,1408,31,4,11559.71,20
2710,1409,18,5,4349.22,15
2711,1409,105,3,24618.53,15
2712,1410,45,3,29577.03,0
2713,1410,128,2,30108.18,10
2714,1411,120,5,5613.66,10
2715,1412,134,3,116.94,10
2716,1412,135,5,36843.69,5
2717,1413,28,4,25122.97,20
2718,1413,88,2,5204.64,30
2719,1414,76,2,15169.52,0
2720,1414,38,4,17341.52,20
2721,1415,104,3,18420.99,0
2722,1415,94,4,20000.51,0
2723,1415,7,1,17280.11,10
2724,1416,29,4,17725.63,20
2725,1416,57,2,25780.59,30
2726,1416,2,4,3676.08,0
2727,1417,106,5,18695.93,10
2728,1417,105,1,28669.48,30
2729,1418,37,4,11173.82,5
2730,1418,2,5,3592.5,0
2731,1419,42,2,7878.96,30
2732,1420,38,5,17332.16,0
2733,1420,47,5,2073.88,15
2734,1420,45,2,25495.77,15
2735,1421,77,3,2868.86,30
2736,1421,9,3,4643.83,0
2737,1421,1,-2,1189.38,0
2738,1422,30,3,31922.36,15
2739,1422,64,2,12392.37,25
2740,1423,136,1,14669.65,20
2741,1423,34,3,4693.47,15
2742,1424,126,5,7272.35,30
2743,1424,11,2,16899.78,30
2744,1425,77,5,3170.05,15
2745,1425,27,2,4523.16,15
2746,1426,33,1,7271.45,10
2747,1426,131,3,2897.7,20
2748,1427,33,2,4995.42,30
2749,1427,10,5,14168.19,5
2750,1428,6,4,22800.72,15
2751,1429,7,2,18708.88,0
2752,1430,38,2,23356.95,25
2753,1430,25,3,13467.13,5
2754,1431,4,3,7855.4,15
2755,1431,82,4,11344.97,10
2756,1432,6,5,28955.9,0
2757,1433,108,5,36033.45,0
2758,1434,77,3,4104.24,30
2759,1435,4,4,6211.53,0
2760,1436,100,3,6207.54,5
2761,1437,96,1,13380.19,15
2762,1437,114,2,26566.7,0
2763,1438,58,3,1198.73,30
2764,1438,108,1,25163.56,5
2765,1438,18,1,4905.65,5
2766,1439,42,5,10321.23,10
2767,1440,69,4,35800.21,25
2768,1440,78,2,12707.58,0
2769,1441,62,2,38811.94,0
2770,1442,55,5,4005.21,0
2771,1442,78,3,11231.19,0
2772,1443,88,2,6610.55,20
2773,1444,28,3,23583.31,10
2774,1444,84,5,19753.98,20
2775,1444,137,2,33384.36,20
2776,1445,95,2,3453.62,5
2777,1445,116,2,7485.85,15
2778,1445,16,5,13356.11,0
2779,1446,57,3,30598.59,0
2780,1446,22,5,15028.78,0
2781,1447,36,5,21148.0,0
2782,1448,24,4,22317.92,0
2783,1448,114,5,22901.97,0
2784,1448,41,1,26395.81,20
2785,1448,26,4,26446.53,0
2786,1449,62,4,34497.42,25
2787,1449,46,1,2442.0,0
2788,1449,104,3,21577.38,5
2789,1450,32,2,25944.51,30
2790,1451,92,2,23415.73,0
2791,1451,2,5,2623.62,5
2792,1451,48,2,16160.51,5
2793,1452,126,1,6825.18,0
2794,1452,125,-1,22091.75,0
2795,1453,111,1,27607.16,0
2796,1454,88,4,6057.73,10
2797,1455,95,5,2595.02,25
2798,1455,91,5,24773.56,0
2799,1456,59,1,8829.6,15
2800,1457,35,2,2663.96,20
2801,1458,120,4,6519.9,30
2802,1459,97,4,33748.9,5
2803,1459,75,4,19054.57,0
2804,1460,76,3,13442.59,0
2805,1461,128,4,26435.69,15
2806,1461,110,2,4021.91,20
2807,1461,108,1,24965.97,0
2808,1462,23,3,10054.12,0
2809,1463,16,2,12324.94,0
2810,1464,30,4,31385.79,25
2811,1464,101,1,5266.01,25
2812,1465,63,2,142.4,25
2813,1466,32,5,23404.32,0
2814,1467,133,5,7335.97,5
2815,1467,73,4,778.76,10
2816,1468,39,2,20111.26,0
2817,1468,80,2,2317.42,15
2818,1469,138,2,33990.37,0
2819,1469,39,2,21477.18,20
2820,1470,89,5,2006.34,30
2821,1471,54,4,30444.11,30
2822,1471,33,3,5044.66,30
2823,1472,52,4,25901.24,0
2824,1473,54,2,21835.98,0
2825,1473,135,3,38372.68,0
2826,1474,100,3,5479.77,20
2827,1475,114,2,31696.0,15
2828,1476,17,4,10285.88,10
2829,1476,37,3,13922.13,5
2830,1477,126,4,6853.63,20
2831,1477,94,3,25652.89,30
2832,1477,101,3,5760.21,0
2833,1477,81,2,30822.29,10
2834,1478,95,1,2236.14,20
2835,1479,106,5,14987.18,20
2836,1480,84,4,16866.13,15
2837,1481,14,2,13457.19,20
2838,1481,108,4,25681.66,5
2839,1482,82,1,10588.07,5
2840,1483,36,2,22495.42,10
2841,1483,19,4,32695.16,15
2842,1484,2,3,3841.97,25
2843,1484,48,5,22461.3,0
2844,1484,38,-3,24138.78,25
2845,1484,51,5,14221.58,0
2846,1485,75,1,23824.49,5
2847,1486,59,1,8859.47,30
2848,1486,136,2,14570.12,5
2849,1486,35,4,3472.7,0
2850,1487,70,3,13639.07,20
2851,1488,125,4,23187.57,25
2852,1489,57,5,27884.56,0
2853,1489,36,1,17620.13,0
2854,1490,39,1,29879.01,30
2855,1490,7,3,19033.16,10
2856,1491,140,4,31167.4,20
2857,1491,53,1,5197.54,30
2858,1491,55,2,6113.33,30
2859,1492,104,2,18407.37,15
2860,1492,128,3,29777.21,10
2861,1492,22,4,18443.08,0
2862,1493,108,2,26765.41,15
2863,1493,72,1,42284.65,5
2864,1493,14,3,9714.83,0
2865,1493,30,1,24601.23,15
2866,1493,49,3,2958.63,25
2867,1494,89,1,1908.99,0
2868,1494,136,2,15586.87,30
2869,1495,10,3,10641.04,0
2870,1496,16,3,11867.22,5
2871,1497,131,-2,3368.98,5
2872,1497,88,5,5859.68,0
2873,1497,20,3,31070.16,5
2874,1498,123,4,10996.89,30
2875,1498,80,1,2050.03,0
2876,1499,82,4,8349.27,25
2877,1499,98,5,15253.85,0
2878,1499,73,5,759.18,25
2879,1500,27,5,5016.5,30
2880,1500,104,2,19285.12,0
2881,1501,133,4,7530.48,30
2882,1502,109,1,17960.47,25
2883,1502,29,4,17175.59,30
2884,1503,106,4,20829.19,15
2885,1503,17,1,11074.9,30
2886,1504,54,2,24421.11,30
2887,1504,96,1,17028.72,20
2888,1505,140,3,23999.11,5
2889,1506,64,3,11445.92,20
2890,1506,131,2,2411.98,25
2891,1506,42,3,9180.65,0
2892,1507,69,4,30927.82,25
2893,1508,54,1,31165.62,5
2894,1509,88,2,5481.03,20
2895,1509,53,4,4519.26,5
2896,1509,41,3,26582.13,15
2897,1509,119,1,10749.74,0
2898,1510,133,3,7537.95,5
2899,1510,95,1,3212.69,25
2900,1511,2,2,3831.9,0
2901,1511,138,4,34849.48,5
2902,1511,121,5,36854.36,0
2903,1512,124,4,34945.57,0
2904,1513,75,2,26330.11,25
2905,1513,36,-5,25815.04,5
2906,1513,82,1,11327.13,0
2907,1514,3,2,20650.74,0
2908,1514,114,-3,22925.71,10
2909,1514,22,3,15739.64,0
2910,1515,115,4,10686.95,20
2911,1516,31,4,10426.0,20
2912,1516,122,3,27369.67,20
2913,1516,28,4,24617.28,0
2914,1517,97,5,35377.3,5
2915,1518,74,3,20135.96,15
2916,1519,73,3,826.03,25
2917,1519,36,5,18895.42,0
2918,1519,98,2,19575.28,0
2919,1520,67,1,19821.96,10
2920,1520,63,4,181.0,20
2921,1520,4,1,8564.94,15
2922,1520,118,4,19910.82,0
2923,1521,10,4,13024.99,0
2924,1521,25,4,8867.78,30
2925,1521,12,1,2393.4,15
2926,1521,18,5,5034.23,5
2927,1522,67,5,20695.07,30
2928,1522,120,2,4831.48,10
2929,1522,87,5,30491.11,5
2930,1523,48,1,16748.25,20
2931,1524,121,4,28144.45,30
2932,1524,24,4,29770.42,20
2933,1524,65,3,34122.24,5
2934,1525,54,4,29692.81,20
2935,1525,24,4,23067.82,30
2936,1526,37,4,11846.66,10
2937,1526,80,5,2784.58,25
2938,1527,11,1,23101.69,0
2939,1528,6,5,24737.11,0
2940,1529,97,1,31798.13,30
2941,1529,5,3,17754.4,0
2942,1529,82,4,11758.89,20
2943,1530,52,2,24803.6,20
2944,1530,15,2,16059.54,5
2945,1530,51,1,11838.03,0
2946,1531,14,5,12591.8,0
2947,1531,135,5,34846.0,0
2948,1532,1,5,1519.25,0
2949,1532,80,5,2515.66,5
2950,1533,17,3,12186.12,0
2951,1534,13,4,9936.32,0
2952,1534,59,2,10912.13,20
2953,1534,68,2,36729.91,0
2954,1534,57,5,32488.84,0
2955,1535,110,1,3508.35,10
2956,1535,134,4,141.89,10
2957,1536,118,3,20866.5,5
2958,1536,1,1,1533.87,0
2959,1537,55,5,4971.25,5
2960,1537,63,5,164.4,30
2961,1537,3,3,30800.6,0
2962,1538,32,2,26835.5,5
2963,1538,79,4,28693.86,15
2964,1539,27,4,5639.49,20
2965,1540,123,1,11993.79,25
2966,1541,136,5,14778.18,5
2967,1542,105,5,29179.32,15
2968,1542,61,1,5086.17,20
2969,1542,111,2,28676.28,20
2970,1543,109,4,17001.01,30
2971,1543,111,1,30091.18,5
2972,1544,115,1,15594.97,15
2973,1544,102,2,15893.13,30
2974,1545,75,3,24964.77,0
2975,1545,62,-2,30417.87,25
2976,1546,123,2,11597.63,25
2977,1546,120,4,5015.35,30
2978,1547,95,3,2245.69,0
2979,1547,137,3,24288.51,25
2980,1547,7,1,22287.38,20
2981,1548,85,4,13559.72,5
2982,1549,36,5,26157.78,15
2983,1550,102,3,20882.21,30
2984,1551,30,3,30069.17,0
2985,1552,15,1,13244.14,0
2986,1552,93,3,25890.65,0
2987,1553,126,3,6928.01,0
2988,1554,60,2,19616.71,0
2989,1554,5,1,16210.96,0
2990,1555,130,1,3893.79,0
2991,1555,101,-5,6164.64,0
2992,1556,103,2,12634.01,0
2993,1556,89,2,2165.23,20
2994,1557,5,4,16786.94,0
2995,1558,4,4,8147.69,0
2996,1559,45,3,27447.92,25
2997,1559,99,3,12931.18,10
2998,1559,109,1,18947.89,15
2999,1559,36,4,25456.12,0
3000,1560,71,3,25980.51,15
3001,1561,127,4,27402.33,25
3002,1561,66,2,31722.49,10
3003,1561,13,3,12311.27,5
3004,1562,66,3,37120.92,10
3005,1563,138,4,29190.68,30
3006,1564,51,2,16278.24,30
3007,1564,69,2,34216.2,15
3008,1564,130,5,4670.42,0
3009,1565,56,3,12932.38,5
3010,1565,112,2,28720.47,25
3011,1565,101,4,5213.57,25
3012,1566,2,5,3853.68,10
3013,1567,105,3,26316.32,20
3014,1567,56,5,13910.29,30
3015,1568,9,3,5369.88,15
3016,1568,92,1,30524.38,30
3017,1568,7,3,18174.84,0
3018,1568,79,-1,18870.92,5
3019,1569,51,5,11559.5,25
3020,1570,115,-5,11953.42,15
3021,1570,59,-1,8640.69,0
3022,1570,126,1,6301.72,15
3023,1570,37,5,14177.44,0
3024,1571,2,3,3985.53,0
3025,1572,48,2,17235.54,0
3026,1572,25,2,13355.88,10
3027,1572,80,2,2704.01,25
3028,1573,85,2,10797.33,0
3029,1574,29,2,15623.24,15
3030,1575,43,4,33797.6,25
3031,1576,68,2,37010.14,20
3032,1577,89,5,1762.38,5
3033,1577,29,5,15261.01,15
3034,1577,14,3,11010.59,0
3035,1578,67,4,25541.88,0
3036,1579,21,4,6317.31,10
3037,1580,89,3,1720.39,5
3038,1581,107,2,6614.26,30
3039,1582,28,4,25170.59,5
3040,1583,36,1,23380.67,25
3041,1584,96,2,18278.36,10
3042,1584,109,1,14926.45,20
3043,1585,31,4,9424.53,0
3044,1585,131,4,3029.06,0
3045,1585,114,5,31224.94,5
3046,1586,6,5,27102.67,0
3047,1586,61,4,6885.49,0
3048,1587,85,2,15699.72,0
3049,1587,139,4,34179.17,0
3050,1588,45,3,28335.4,30
3051,1588,56,5,13005.93,0
3052,1589,24,3,26152.17,0
3053,1590,38,4,18618.0,0
3054,1590,95,2,2899.52,5
3055,1590,63,1,149.46,0
3056,1591,114,4,26835.55,0
3057,1592,29,3,18357.54,10
3058,1592,85,3,11471.69,0
3059,1593,77,2,3398.42,15
3060,1594,58,1,1248.53,0
3061,1594,22,5,15704.44,0
3062,1595,5,2,21250.78,0
3063,1595,105,4,30183.57,20
3064,1596,87,1,35989.93,5
3065,1597,110,-1,4141.71,25
3066,1597,37,2,13290.93,0
3067,1597,22,2,13014.87,30
3068,1598,64,4,13867.39,0
3069,1599,118,4,14658.9,0
3070,1599,112,3,30438.88,30
3071,1600,116,4,5461.41,10
3072,1601,21,-3,6830.59,0
3073,1602,66,1,26489.76,0
3074,1602,71,1,22852.45,20
3075,1602,82,5,8944.83,25
3076,1603,55,3,5982.37,0
3077,1603,80,5,2174.22,20
3078,1604,116,1,6191.86,0
3079,1604,102,-3,14441.07,5
3080,1605,118,3,18640.76,30
3081,1605,90,2,5730.99,20
3082,1606,139,1,28531.02,5
3083,1606,130,5,4189.14,25
3084,1606,25,2,9180.76,15
3085,1607,97,1,31208.45,0
3086,1607,16,2,11487.9,5
3087,1608,138,3,35269.76,0
3088,1608,44,1,35544.09,5
3089,1609,100,1,7067.36,20
3090,1609,134,2,116.38,0
3091,1610,61,5,6394.15,0
3092,1611,63,4,175.7,25
3093,1612,131,5,3204.33,25
3094,1613,11,1,19947.92,0
3095,1614,66,1,40722.74,0
3096,1614,26,4,21554.66,5
3097,1615,8,5,26696.95,0
3098,1615,137,2,28571.37,30
3099,1616,96,5,18223.64,10
3100,1616,21,3,5529.19,15
3101,1616,29,-4,18474.52,0
3102,1617,100,-1,6716.88,25
3103,1618,110,4,3060.21,25
3104,1619,30,5,29740.2,0
3105,1620,109,5,16313.64,0
3106,1620,62,2,36504.18,20
3107,1621,57,3,28749.2,25
3108,1621,7,1,16455.48,30
3109,1621,96,4,18180.04,0
3110,1622,43,2,31564.43,10
3111,1623,78,3,15527.76,20
3112,1624,46,4,2473.63,5
3113,1625,29,1,19086.7,0
3114,1625,19,1,26571.32,10
3115,1625,118,5,15537.4,20
3116,1625,107,5,7390.4,5
3117,1626,107,4,5297.11,10
3118,1626,68,4,33211.72,30
3119,1627,131,-2,2778.46,30
3120,1627,124,2,27667.98,10
3121,1627,6,5,22776.4,5
3122,1628,103,1,11583.16,0
3123,1628,59,2,10951.45,0
3124,1629,15,4,15674.53,5
3125,1630,72,1,28632.41,10
3126,1631,38,5,20004.06,0
3127,1631,25,5,9605.7,25
3128,1631,21,1,5935.99,0
3129,1632,23,1,9917.86,20
3130,1632,138,1,35983.15,25
3131,1633,134,-3,138.61,25
3132,1634,73,3,811.3,0
3133,1634,115,1,12960.64,0
3134,1634,15,3,17290.89,20
3135,1635,92,5,30833.23,0
3136,1635,133,1,7559.24,25
3137,1635,25,2,11974.39,15
3138,1636,105,-2,23696.73,20
3139,1637,119,3,12328.57,0
3140,1637,94,4,20902.43,10
3141,1638,106,4,21177.03,30
3142,1638,56,1,10506.84,5
3143,1639,14,4,12280.76,0
3144,1640,13,2,10962.69,0
3145,1640,30,4,24189.51,25
3146,1641,44,1,30199.83,5
3147,1642,108,1,29515.46,30
3148,1642,31,3,9952.08,0
3149,1642,62,1,30229.11,0
3150,1643,92,3,29492.0,15
3151,1643,76,5,13641.63,20
3152,1644,61,4,7175.48,5
3153,1644,32,5,26448.38,0
3154,1644,40,3,21124.35,15
3155,1645,18,5,5698.2,0
3156,1645,48,3,21222.1,20
3157,1645,83,2,33482.7,0
3158,1646,47,1,1915.62,30
3159,1646,49,4,2741.97,10
3160,1646,104,-3,17354.65,5
3161,1647,82,1,9255.46,5
3162,1647,60,1,19728.62,0
3163,1648,121,5,30347.62,15
3164,1649,110,3,4391.45,30
3165,1649,79,4,19746.63,10
3166,1650,9,5,5757.76,0
3167,1651,49,3,3313.75,0
3168,1652,108,4,30016.5,0
3169,1653,121,4,31087.41,25
3170,1653,50,2,15735.58,5
3171,1654,76,1,16935.1,0
3172,1655,44,3,26072.53,30
3173,1656,59,2,8396.36,5
3174,1656,16,4,13495.84,0
3175,1656,106,1,21001.06,0
3176,1657,69,2,29080.5,30
3177,1658,70,2,18142.9,0
3178,1659,95,5,2593.2,20
3179,1659,2,3,3565.71,0
3180,1660,31,4,11855.58,15
3181,1660,132,4,4059.51,0
3182,1661,27,3,4946.33,5
3183,1662,139,5,38292.65,5
3184,1663,35,3,3751.26,0
3185,1664,15,2,16090.56,0
3186,1664,131,1,2325.13,5
3187,1665,69,2,35454.99,0
3188,1666,10,4,11308.3,20
3189,1666,45,4,26129.79,20
3190,1666,62,5,28234.82,0
3191,1667,138,4,25606.88,10
3192,1668,24,1,25880.86,30
3193,1669,5,3,16428.81,0
3194,1669,60,3,14731.41,20
3195,1670,46,5,2834.96,10
3196,1671,77,5,3557.03,5
3197,1672,61,2,6140.26,0
3198,1672,66,5,32010.7,10
3199,1673,93,2,26074.88,30
3200,1673,74,2,24282.48,0
3201,1674,85,3,10459.33,10
3202,1675,6,2,31412.27,30
3203,1675,89,5,2128.86,15
3204,1676,70,5,16338.89,20
3205,1676,123,3,11033.96,15
3206,1676,3,-5,20907.89,25
3207,1676,64,4,12448.48,10
3208,1677,134,2,94.5,15
3209,1678,71,5,27395.2,25
3210,1678,35,2,3889.04,10
3211,1679,103,-5,12485.07,20
3212,1679,97,4,31795.63,10
3213,1680,117,1,2054.56,0
3214,1681,6,4,26948.42,0
3215,1682,67,1,17207.78,5
3216,1682,113,5,32708.09,25
3217,1683,92,3,22834.55,15
3218,1683,108,1,30472.49,30
3219,1683,111,4,34899.98,0
3220,1684,99,3,13069.87,0
3221,1684,126,2,5905.88,5
3222,1685,112,1,42352.2,10
3223,1685,133,3,8681.16,0
3224,1685,84,3,18680.18,20
3225,1686,59,3,8937.94,0
3226,1686,125,3,24425.11,30
3227,1687,138,5,26631.82,15
3228,1688,115,3,15648.68,0
3229,1688,32,3,20099.7,5
3230,1689,126,4,7230.35,20
3231,1690,78,5,16774.37,0
3232,1691,64,5,14339.98,5
3233,1692,105,5,33529.89,20
3234,1693,57,1,22745.95,0
3235,1693,5,2,19136.19,20
3236,1694,86,1,10948.31,30
3237,1694,22,3,13359.76,25
3238,1694,54,4,25563.21,20
3239,1695,56,3,12351.98,0
3240,1695,100,2,7134.53,5
3241,1696,65,3,34139.3,5
3242,1697,131,5,2778.61,5
3243,1698,60,1,19180.66,0
3244,1699,108,4,32729.47,0
3245,1699,23,4,11871.57,0
3246,1700,115,3,12792.3,20
3247,1700,78,2,14845.98,0
3248,1700,72,4,31812.01,20
3249,1701,11,5,22397.36,30
3250,1702,126,3,7342.49,15
3251,1702,127,5,24200.6,10
3252,1703,129,3,25083.23,15
3253,1704,49,4,3449.38,10
3254,1705,62,4,31819.55,25
3255,1705,122,3,19325.44,0
3256,1705,100,1,7732.55,25
3257,1706,108,4,27992.99,10
3258,1707,77,1,2843.84,25
3259,1708,54,2,22054.9,0
3260,1709,12,1,3225.36,15
3261,1709,72,4,33581.92,30
3262,1710,39,2,28234.04,10
3263,1711,86,4,9243.77,15
3264,1712,47,4,2228.0,0
3265,1712,52,1,31230.74,0
3266,1712,34,3,5560.96,0
3267,1713,79,1,19156.29,30
3268,1713,93,5,29976.77,20
3269,1713,108,3,36413.95,0
3270,1714,27,5,4334.75,25
3271,1714,82,3,9645.74,0
3272,1715,115,4,15444.2,30
3273,1716,105,1,26060.76,25
3274,1716,131,5,2822.73,20
3275,1716,125,5,24280.57,0
3276,1717,95,3,3430.14,15
3277,1717,104,1,19653.38,0
3278,1718,71,2,29713.02,5
3279,1719,48,4,21843.73,0
3280,1719,128,3,25661.85,25
3281,1720,62,4,28256.13,0
3282,1720,137,1,25937.37,15
3283,1721,137,3,28901.91,25
3284,1721,100,2,5620.23,0
3285,1721,97,3,29971.97,30
3286,1721,9,3,4048.7,25
3287,1722,77,1,3016.36,10
3288,1722,78,3,11371.46,0
3289,1722,33,2,6876.11,25
3290,1723,22,5,18715.4,20
3291,1724,106,3,21270.29,25
3292,1725,24,2,29054.01,0
3293,1726,130,1,3287.94,30
3294,1726,49,3,2690.38,20
3295,1727,21,2,7057.56,30
3296,1727,90,5,6086.34,0
3297,1728,31,4,11332.85,15
3298,1729,15,5,17113.38,0
3299,1730,44,3,36057.67,0
3300,1730,97,4,30065.44,0
3301,1730,85,2,13481.42,0
3302,1731,24,5,28760.6,0
3303,1732,15,2,20384.13,0
3304,1733,49,5,3767.22,0
3305,1733,67,3,24964.53,0
3306,1733,33,5,7127.23,25
3307,1734,62,1,37932.01,0
3308,1735,40,2,17125.8,0
3309,1735,121,3,34877.52,0
3310,1736,51,3,16890.35,15
3311,1736,64,3,11662.89,0
3312,1736,22,1,14567.71,0
3313,1737,76,4,15119.56,0
3314,1737,3,1,29847.56,20
3315,1738,93,3,28263.21,20
3316,1738,78,2,15296.08,10
3317,1738,81,3,41497.24,10
3318,1739,48,4,22092.49,10
3319,1739,26,3,21995.98,20
3320,1739,37,3,12594.59,0
3321,1740,6,4,31505.26,20
3322,1740,108,5,24547.67,0
3323,1740,27,-5,5255.35,0
3324,1741,32,5,21043.58,30
3325,1741,104,2,16445.05,0
3326,1742,128,3,33803.97,20
3327,1743,98,5,14737.92,10
3328,1743,38,4,21096.39,0
3329,1743,8,1,22743.02,5
3330,1744,36,2,24265.83,30
3331,1744,91,4,16282.0,5
3332,1744,127,2,22697.16,0
3333,1745,69,2,28483.03,5
3334,1745,87,5,29989.83,0
3335,1745,127,2,28200.11,0
3336,1746,76,3,13377.29,0
3337,1747,6,2,30718.9,30
3338,1748,103,5,8216.03,0
3339,1748,5,3,15440.83,15
3340,1748,98,3,19940.36,10
3341,1748,12,4,3424.38,20
3342,1748,74,5,30850.29,0
3343,1749,22,5,15852.56,20
3344,1749,129,4,35926.16,10
3345,1750,53,1,5108.72,15
3346,1750,10,3,11566.82,0
3347,1751,136,5,12671.81,20
3348,1751,131,3,2840.8,5
3349,1752,19,1,27093.09,0
3350,1752,53,2,4999.21,0
3351,1752,100,1,7828.91,5
3352,1753,72,5,32318.84,25
3353,1753,124,1,39387.55,0
3354,1754,55,1,4462.5,0
3355,1754,131,3,3399.0,30
3356,1755,83,2,29168.95,10
3357,1756,79,1,24447.96,0
3358,1757,13,2,9438.53,0
3359,1757,93,5,25504.63,15
3360,1758,24,1,27988.23,15
3361,1758,105,2,24095.69,20
3362,1758,122,4,19140.23,30
3363,1758,56,3,14894.42,30
3364,1759,106,3,16963.4,0
3365,1760,43,-2,41974.8,0
3366,1760,95,5,3340.6,30
3367,1760,137,1,32435.91,0
3368,1761,96,2,13082.13,30
3369,1762,132,4,3390.73,10
3370,1762,88,4,5495.58,20
3371,1763,103,3,9565.34,30
3372,1764,57,4,34834.55,10
3373,1765,122,3,20634.49,5
3374,1766,92,2,23881.35,25
3375,1767,85,5,14010.05,30
3376,1768,126,4,7865.43,0
3377,1768,71,1,29765.59,10
3378,1768,138,5,29628.38,0
3379,1769,31,1,12503.12,25
3380,1770,109,3,15312.24,20
3381,1770,66,3,38052.4,0
3382,1771,112,1,38015.6,25
3383,1771,80,5,2468.9,5
3384,1772,3,1,26171.4,5
3385,1773,48,1,21246.57,20
3386,1774,50,3,19519.8,0
3387,1774,10,2,14145.2,0
3388,1774,22,2,15986.85,30
3389,1775,43,4,34627.61,0
3390,1775,123,5,12622.05,10
3391,1776,112,1,43501.55,30
3392,1777,53,5,3395.03,15
3393,1777,51,2,14062.3,5
3394,1777,77,3,3951.2,30
3395,1778,103,1,12328.2,15
3396,1778,125,3,18675.01,0
3397,1779,101,1,5824.64,20
3398,1780,125,2,20716.55,0
3399,1780,69,3,35455.52,20
3400,1780,104,3,20486.23,0
3401,1781,136,4,14367.98,0
3402,1781,90,5,6085.63,0
3403,1781,105,2,34965.75,15
3404,1782,83,1,30589.71,25
3405,1782,56,3,14952.22,30
3406,1782,63,2,137.82,0
3407,1783,56,5,12102.17,25
3408,1784,132,3,3704.45,0
3409,1784,69,4,32806.05,0
3410,1785,22,1,15511.19,15
3411,1785,26,3,21032.57,10
3412,1785,130,3,3209.85,10
3413,1786,43,3,31383.2,0
3414,1787,139,-2,35405.64,5
3415,1788,133,5,7707.55,25
3416,1788,87,4,29604.16,20
3417,1789,10,1,11200.1,10
3418,1789,124,5,31732.32,5
3419,1790,79,2,28541.39,20
3420,1791,27,3,5743.32,0
3421,1792,37,1,13342.11,10
3422,1793,14,4,14503.44,5
3423,1793,125,3,24094.81,15
3424,1794,54,3,28499.61,25
3425,1795,13,1,12356.73,10
3426,1795,29,4,17302.5,5
3427,1796,74,2,27434.8,10
3428,1796,68,5,35931.95,0
3429,1797,129,3,28540.89,0
3430,1798,58,4,1056.97,20
3431,1798,88,5,5114.87,15
3432,1798,70,4,14754.78,15
3433,1799,138,3,31923.25,15
3434,1799,94,4,28085.19,10
3435,1799,96,4,15396.59,30
3436,1800,26,1,22026.69,30
3437,1800,105,3,30477.41,0
3438,1800,104,2,18658.64,5
3439,1801,78,1,12570.78,25
3440,1801,114,1,24255.73,25
3441,1802,25,5,11262.72,5
3442,1802,66,3,28188.68,15
3443,1802,127,3,27747.88,0
3444,1803,73,3,1043.56,20
3445,1804,10,4,9432.75,20
3446,1804,32,1,19698.77,25
3447,1805,11,1,20744.22,0
3448,1806,99,5,11606.33,30
3449,1806,118,4,19226.88,0
3450,1806,70,5,15488.38,0
3451,1807,29,3,18262.86,5
3452,1808,109,2,16302.61,5
3453,1808,114,4,27078.59,5
3454,1808,103,3,12102.67,15
3455,1809,12,4,2296.91,0
