order_id,customer_id,order_date,status,region_code
1442,334,2025-11-19 03:02:26,DELIVERED,CENTRAL
1443,497,2024-09-13 15:14:22,DELIVERED,NORTH
1444,357,2024-10-26 17:52:30,RETURNED,WEST
1445,103,2024-08-20 20:33:59,SHIPPED,SOUTH
1446,147,2025-03-18 21:02:03,CANCELLED,CENTRAL
1447,33,2023-07-18 15:01:00,DELIVERED,NORTH
1448,309,2025-11-11 13:34:33,RETURNED,WEST
1449,173,2024-11-24 06:46:26,RETURNED,WEST
1450,554,2024-01-10 05:27:47,SHIPPED,SOUTH
1451,92,2023-06-13 20:11:40,DELIVERED,NORTH
1452,165,2024-05-22 04:49:54,RETURNED,EAST
1453,226,2024-02-05 05:05:17,DELIVERED,NORTH
1454,140,2025-04-10 09:13:07,DELIVERED,WEST
1455,93,2025-12-10 15:35:50,DELIVERED,SOUTH
1456,590,2025-07-22 02:57:07,PLACED,EAST
1457,387,2024-08-15 20:57:43,DELIVERED,CENTRAL
1458,448,2023-12-29 12:34:08,SHIPPED,NORTH
1459,298,2023-05-17 04:57:36,PLACED,EAST
1460,193,2023-06-30 08:45:13,DELIVERED,SOUTH
1461,321,2024-08-13 14:42:03,DELIVERED,NORTH
1462,319,2023-04-07 03:14:15,DELIVERED,SOUTH
1463,398,2024-10-20 04:37:29,DELIVERED,EAST
1464,130,2025-03-18 09:44:09,DELIVERED,CENTRAL
1465,228,2023-06-15 13:48:40,DELIVERED,CENTRAL
1466,472,2024-05-05 18:35:00,PLACED,EAST
1467,225,2025-02-15 11:06:44,DELIVERED,SOUTH
1468,291,2023-08-15 14:27:13,DELIVERED,NORTH
1469,328,2024-04-24 20:18:25,DELIVERED,NORTH
1470,281,2025-06-10 15:13:31,DELIVERED,SOUTH
1471,507,2024-03-28 19:43:30,DELIVERED,WEST
1472,61,2024-06-01 12:31:44,SHIPPED,SOUTH
1473,231,2025-12-24 01:04:51,DELIVERED,SOUTH
1474,500,2024-08-31 15:39:21,SHIPPED,SOUTH
1475,23,2025-05-01 04:47:32,DELIVERED,WEST
1476,485,2024-06-25 01:49:55,DELIVERED,WEST
1477,74,2025-03-30 00:00:00,DELIVERED,EAST
1478,,2025-12-17 18:47:26,RETURNED,CENTRAL
1479,404,2023-06-01 04:20:11,PLACED,CENTRAL
1480,56,2024-04-17 08:42:02,DELIVERED,SOUTH
1481,592,2023-08-02 16:38:39,DELIVERED,WEST
1482,299,2023-08-13 23:23:18,SHIPPED,SOUTH
1483,10,2024-07-16 16:45:20,DELIVERED,CENTRAL
1484,105,2025-11-19 17:31:14,DELIVERED,SOUTH
1485,386,2024-10-25 11:51:16,DELIVERED,SOUTH
1486,58,2023-05-30 04:55:08,DELIVERED,WEST
1487,184,2023-03-23 12:18:08,PLACED,CENTRAL
1488,347,2025-07-10 19:16:18,DELIVERED,SOUTH
1489,414,2024-01-16 14:17:58,PLACED,SOUTH
1490,407,2025-01-29 01:17:37,DELIVERED,CENTRAL
1491,177,2025-10-11 02:02:05,DELIVERED,NORTH
1492,475,2025-10-07 05:20:56,DELIVERED,WEST
1493,377,2023-01-19 00:34:10,PLACED,NORTH
1494,125,2025-01-29 23:23:07,DELIVERED,CENTRAL
1495,231,2023-02-05 18:29:59,DELIVERED,CENTRAL
1496,492,2024-03-01 05:12:01,DELIVERED,NORTH
1497,186,2024-08-19 11:03:42,DELIVERED,WEST
1498,306,2025-06-06 16:11:50,PLACED,EAST
1499,66,2025-04-14 23:51:54,SHIPPED,NORTH
1500,404,2025-05-13 19:25:31,CANCELLED,CENTRAL
1501,501,2023-04-10 07:32:42,DELIVERED,CENTRAL
1502,552,2025-10-09 09:09:42,PLACED,SOUTH
1503,121,2023-10-08 15:38:54,CANCELLED,SOUTH
1504,6,2025-05-11 17:31:35,DELIVERED,EAST
1505,126,2023-03-02 19:21:46,PLACED,SOUTH
1506,166,2023-05-17 10:12:05,DELIVERED,NORTH
1507,87,2023-07-13 17:47:28,DELIVERED,EAST
1508,558,2023-09-24 13:49:51,DELIVERED,NORTH
1509,255,2024-04-11 00:00:00,PLACED,CENTRAL
1510,301,2025-10-20 23:10:32,DELIVERED,SOUTH
1511,591,2025-01-31 21:02:01,DELIVERED,CENTRAL
1512,361,2025-07-30 15:44:06,DELIVERED,SOUTH
1513,102,2025-10-26 08:09:07,CANCELLED,SOUTH
1514,,2023-02-27 01:32:27,SHIPPED,EAST
1515,221,2023-07-28 11:38:13,DELIVERED,SOUTH
1516,368,2024-03-06 22:03:43,PLACED,CENTRAL
1517,433,2023-04-26 12:19:44,DELIVERED,EAST
1518,391,2025-10-06 09:08:30,RETURNED,WEST
1519,468,2023-05-10 07:56:12,RETURNED,WEST
1520,,2025-12-14 21:24:35,PLACED,SOUTH
1521,73,2025-09-05 00:00:13,DELIVERED,SOUTH
1522,382,2025-05-25 14:06:09,DELIVERED,CENTRAL
1523,168,2024-10-13 23:02:44,CANCELLED,EAST
1524,445,2024-08-11 15:58:41,PLACED,CENTRAL
1525,254,2023-05-01 10:19:35,SHIPPED,CENTRAL
1526,113,2025-11-28 00:00:00,DELIVERED,NORTH
1527,338,2025-09-21 11:32:48,PLACED,EAST
1528,280,2023-08-16 07:33:50,CANCELLED,SOUTH
1529,281,2023-01-16 07:43:54,PLACED,SOUTH
1530,388,2023-06-13 02:47:07,DELIVERED,NORTH
1531,180,2025-03-28 20:26:08,DELIVERED,EAST
1532,502,2023-05-29 00:00:00,DELIVERED,CENTRAL
1533,289,2025-05-06 00:00:00,SHIPPED,NORTH
1534,50,2023-09-23 05:55:30,DELIVERED,WEST
1535,186,2024-06-20 04:58:40,CANCELLED,CENTRAL
1536,565,2025-07-12 16:55:39,CANCELLED,WEST
1537,489,2025-07-09 02:55:19,PLACED,NORTH
1538,526,2023-08-30 13:08:06,DELIVERED,SOUTH
1539,388,2025-05-31 16:11:57,DELIVERED,NORTH
1540,380,2024-01-22 23:33:16,DELIVERED,WEST
1541,469,2023-10-12 10:37:53,DELIVERED,EAST
1542,480,2025-02-19 04:27:48,SHIPPED,WEST
1543,534,2023-12-22 00:00:00,DELIVERED,NORTH
1544,313,2024-09-23 11:58:10,DELIVERED,NORTH
1545,82,2023-04-30 03:19:48,DELIVERED,NORTH
1546,170,2025-06-12 17:21:40,PLACED,EAST
1547,568,2025-02-04 14:47:58,CANCELLED,NORTH
1548,435,2025-11-17 17:37:19,DELIVERED,SOUTH
1549,492,2025-02-12 07:31:23,DELIVERED,CENTRAL
1550,128,2024-09-21 21:04:17,PLACED,SOUTH
1551,8,2024-10-22 04:21:43,DELIVERED,EAST
1552,251,2025-10-24 02:21:26,RETURNED,CENTRAL
1553,44,2025-08-01 12:31:37,DELIVERED,SOUTH
1554,537,2023-12-16 15:09:53,SHIPPED,EAST
1555,137,2025-03-08 23:32:44,DELIVERED,NORTH
1556,433,2025-02-08 17:52:19,DELIVERED,EAST
1557,116,2024-06-09 00:00:34,RETURNED,SOUTH
1558,553,2023-07-03 02:20:26,SHIPPED,WEST
1559,301,2024-02-16 06:37:29,SHIPPED,CENTRAL
1560,404,2023-12-04 19:36:55,RETURNED,CENTRAL
1561,37,2024-12-20 08:00:55,CANCELLED,WEST
1562,59,2024-07-06 15:06:00,PLACED,WEST
1563,,2024-05-25 09:17:56,SHIPPED,NORTH
1564,6,2024-06-27 06:34:11,CANCELLED,SOUTH
1565,412,2024-07-04 17:55:23,PLACED,WEST
1566,504,2023-11-03 20:59:25,PLACED,CENTRAL
1567,158,2024-09-30 00:42:58,PLACED,WEST
1568,8,2023-08-30 18:19:18,DELIVERED,EAST
1569,232,2025-01-01 00:00:00,DELIVERED,EAST
1570,374,2024-10-27 09:43:38,CANCELLED,CENTRAL
1571,276,2023-06-18 20:26:34,RETURNED,WEST
1572,166,2023-08-06 06:53:44,DELIVERED,WEST
1573,6,2024-07-12 01:18:59,CANCELLED,SOUTH
1574,114,2023-10-22 11:34:21,SHIPPED,SOUTH
1575,405,2024-10-16 02:05:48,DELIVERED,NORTH
1576,165,2025-10-31 21:54:57,SHIPPED,WEST
1577,273,2023-07-04 12:53:53,DELIVERED,CENTRAL
1578,508,2025-11-25 00:58:41,DELIVERED,EAST
1579,410,2025-02-18 14:38:38,DELIVERED,WEST
1580,135,2023-06-20 11:08:04,RETURNED,NORTH
1581,130,2023-08-30 15:01:32,DELIVERED,NORTH
1582,243,2023-03-22 20:11:08,DELIVERED,EAST
1583,440,2025-07-16 13:00:36,DELIVERED,WEST
1584,492,2024-03-25 00:00:00,SHIPPED,NORTH
1585,440,2024-01-20 20:41:19,DELIVERED,CENTRAL
1586,,2023-10-18 06:39:16,SHIPPED,NORTH
1587,270,2025-12-24 21:31:30,SHIPPED,WEST
1588,,2023-11-05 05:21:09,DELIVERED,NORTH
1589,515,2025-08-07 07:28:33,SHIPPED,CENTRAL
1590,,2025-09-03 23:23:10,DELIVERED,SOUTH
1591,124,2023-07-25 12:20:43,DELIVERED,EAST
1592,197,2023-08-16 03:04:17,DELIVERED,CENTRAL
1593,205,2023-05-22 06:19:06,CANCELLED,WEST
1594,418,2025-03-26 12:20:39,DELIVERED,SOUTH
1595,228,2024-06-06 05:37:07,DELIVERED,NORTH
1596,523,2024-10-25 10:25:44,DELIVERED,EAST
1597,113,2024-02-23 06:13:18,DELIVERED,EAST
1598,429,2024-01-19 15:39:29,DELIVERED,NORTH
1599,187,2023-03-05 12:27:26,PLACED,EAST
1600,218,2024-03-19 05:23:15,DELIVERED,CENTRAL
1601,104,2024-10-31 09:23:49,SHIPPED,WEST
1602,373,2024-06-03 06:56:30,DELIVERED,NORTH
1603,14,2025-11-26 22:39:02,DELIVERED,SOUTH
1604,340,2024-07-14 02:58:32,DELIVERED,EAST
1605,542,2025-07-28 09:21:53,DELIVERED,EAST
1606,216,2025-06-26 17:17:51,DELIVERED,NORTH
1607,134,2025-09-04 23:38:48,DELIVERED,NORTH
1608,43,2025-06-30 04:35:45,RETURNED,SOUTH
1609,198,2025-12-30 15:37:51,DELIVERED,NORTH
1610,,2023-04-27 07:42:49,RETURNED,CENTRAL
1611,352,2024-04-13 07:51:19,DELIVERED,SOUTH
1612,547,2023-08-27 17:19:14,PLACED,SOUTH
1613,429,2025-05-05 03:57:59,DELIVERED,CENTRAL
1614,356,2024-07-22 13:55:02,DELIVERED,NORTH
1615,447,2023-04-16 04:21:20,DELIVERED,CENTRAL
1616,516,2023-02-03 23:33:19,SHIPPED,EAST
1617,133,2024-03-25 23:10:18,PLACED,CENTRAL
1618,,2023-04-05 10:32:30,DELIVERED,SOUTH
1619,408,2025-02-07 23:54:11,DELIVERED,CENTRAL
1620,77,2023-09-15 02:57:59,DELIVERED,CENTRAL
1621,394,2025-05-23 19:28:02,DELIVERED,WEST
1622,279,2023-11-18 00:00:00,SHIPPED,SOUTH
1623,586,2023-12-05 08:27:37,DELIVERED,NORTH
1624,526,2024-12-08 12:04:14,DELIVERED,CENTRAL
1625,266,2024-04-16 07:57:03,CANCELLED,EAST
1626,275,2025-05-07 00:00:00,PLACED,SOUTH
1627,47,2025-04-08 00:00:00,SHIPPED,NORTH
1628,,2025-09-20 14:35:18,PLACED,EAST
1629,,2023-07-26 13:31:58,SHIPPED,NORTH
1630,255,2023-11-23 04:20:16,DELIVERED,NORTH
1631,356,2025-09-09 20:07:38,DELIVERED,EAST
1632,333,2023-05-10 07:38:29,RETURNED,CENTRAL
1633,271,2023-07-27 13:24:05,DELIVERED,CENTRAL
1634,302,2024-05-19 07:16:30,RETURNED,NORTH
1635,365,2023-12-07 15:20:08,DELIVERED,EAST
1636,181,2024-02-02 15:53:41,RETURNED,CENTRAL
1637,598,2023-06-15 08:28:21,DELIVERED,WEST
1638,264,2025-08-30 19:31:59,DELIVERED,CENTRAL
1639,212,2024-11-17 21:50:51,SHIPPED,EAST
1640,209,2025-06-22 13:59:53,DELIVERED,WEST
1641,160,2024-11-23 22:10:10,SHIPPED,WEST
1642,378,2023-08-19 10:17:57,RETURNED,NORTH
1643,508,2023-10-09 23:18:55,DELIVERED,SOUTH
1644,194,2025-06-03 22:23:20,DELIVERED,SOUTH
1645,289,2023-02-02 16:42:01,DELIVERED,SOUTH
1646,404,2025-12-03 00:00:00,DELIVERED,NORTH
1647,147,2023-04-22 22:10:11,DELIVERED,WEST
1648,413,2023-06-05 16:59:12,DELIVERED,SOUTH
1649,13,2025-07-26 04:24:45,PLACED,WEST
1650,22,2023-06-20 22:25:16,CANCELLED,NORTH
1651,136,2024-01-21 00:00:00,DELIVERED,EAST
1652,147,2025-09-01 14:35:05,DELIVERED,NORTH
1653,109,2025-04-22 00:00:00,DELIVERED,EAST
1654,88,2023-11-11 07:05:51,PLACED,CENTRAL
1655,455,2023-09-11 10:27:56,DELIVERED,WEST
1656,159,2024-01-14 17:51:11,PLACED,EAST
1657,557,2023-07-11 04:35:16,PLACED,NORTH
1658,106,2025-04-26 01:43:45,SHIPPED,CENTRAL
1659,426,2023-08-09 07:59:35,PLACED,SOUTH
1660,25,2023-12-19 03:03:42,DELIVERED,SOUTH
1661,362,2025-10-15 01:45:47,SHIPPED,WEST
1662,116,2025-02-03 00:24:00,SHIPPED,NORTH
1663,230,2023-06-08 01:00:08,RETURNED,EAST
1664,366,2023-04-29 12:17:42,DELIVERED,NORTH
1665,370,2023-05-12 17:44:01,CANCELLED,CENTRAL
1666,155,2023-10-04 14:50:52,DELIVERED,EAST
1667,186,2025-11-21 11:06:35,DELIVERED,EAST
1668,294,2024-06-25 00:00:00,CANCELLED,EAST
1669,512,2025-10-24 23:08:47,DELIVERED,EAST
1670,79,2023-01-04 09:13:48,CANCELLED,SOUTH
1671,151,2024-05-12 12:00:33,PLACED,WEST
1672,490,2023-04-15 13:38:03,PLACED,WEST
1673,286,2023-08-13 17:36:26,PLACED,SOUTH
1674,187,2024-08-21 02:29:20,DELIVERED,WEST
1675,435,2025-01-17 15:44:15,DELIVERED,WEST
1676,342,2023-08-03 17:15:45,CANCELLED,SOUTH
1677,,2024-08-18 06:10:48,DELIVERED,WEST
1678,552,2025-04-09 00:00:00,DELIVERED,CENTRAL
1679,236,2024-08-20 11:56:36,PLACED,WEST
1680,540,2025-06-16 16:47:42,DELIVERED,SOUTH
1681,90,2024-01-01 08:37:59,DELIVERED,SOUTH
1682,18,2024-07-16 23:11:35,DELIVERED,SOUTH
1683,113,2023-04-03 13:12:21,RETURNED,EAST
1684,143,2024-04-02 00:00:00,DELIVERED,CENTRAL
1685,432,2024-01-12 16:57:31,SHIPPED,SOUTH
1686,58,2023-08-03 01:36:19,PLACED,SOUTH
1687,387,2023-02-10 22:16:58,DELIVERED,WEST
1688,381,2023-03-26 00:22:23,DELIVERED,CENTRAL
1689,76,2025-01-10 17:22:58,CANCELLED,SOUTH
1690,31,2023-08-17 04:19:55,DELIVERED,NORTH
1691,251,2023-04-30 17:12:09,PLACED,WEST
1692,154,2023-10-11 09:16:43,DELIVERED,SOUTH
1693,541,2025-12-21 04:21:02,RETURNED,WEST
1694,422,2024-06-08 00:50:04,DELIVERED,NORTH
1695,294,2023-06-22 20:19:19,SHIPPED,NORTH
1696,,2025-07-27 13:13:27,DELIVERED,CENTRAL
1697,165,2023-01-17 21:10:21,DELIVERED,WEST
1698,466,2025-05-10 00:00:00,DELIVERED,EAST
1699,586,2025-02-18 15:09:38,DELIVERED,SOUTH
1700,434,2023-09-01 13:57:05,SHIPPED,NORTH
1701,535,2024-08-09 12:28:02,RETURNED,SOUTH
1702,217,2024-09-14 00:05:03,DELIVERED,SOUTH
1703,402,2023-10-13 08:36:00,CANCELLED,CENTRAL
1704,80,2025-12-11 15:32:04,DELIVERED,EAST
1705,415,2024-08-14 00:57:07,SHIPPED,EAST
1706,435,2023-10-30 12:04:57,SHIPPED,NORTH
1707,80,2024-07-17 10:29:48,DELIVERED,EAST
1708,29,2024-01-08 00:00:00,SHIPPED,CENTRAL
1709,110,2023-04-12 11:16:30,SHIPPED,NORTH
1710,317,2023-10-19 15:35:47,DELIVERED,NORTH
1711,247,2024-02-23 03:18:39,PLACED,CENTRAL
1712,579,2023-03-11 17:02:38,DELIVERED,WEST
1713,47,2023-03-16 15:23:34,DELIVERED,EAST
1714,9,2024-07-08 00:50:37,DELIVERED,WEST
1715,,2025-02-16 01:24:26,SHIPPED,WEST
1716,365,2023-07-21 04:44:22,DELIVERED,NORTH
1717,340,2024-09-24 16:44:36,CANCELLED,CENTRAL
1718,104,2025-02-19 02:31:11,CANCELLED,SOUTH
1719,,2023-02-06 19:03:08,DELIVERED,WEST
1720,489,2025-06-29 21:01:05,CANCELLED,NORTH
1721,298,2023-09-08 10:49:45,SHIPPED,WEST
1722,81,2025-08-30 09:12:32,PLACED,SOUTH
1723,221,2025-11-24 14:39:37,DELIVERED,SOUTH
1724,514,2025-03-13 01:05:19,RETURNED,CENTRAL
1725,536,2024-06-14 08:53:04,DELIVERED,SOUTH
1726,348,2024-03-27 19:21:37,DELIVERED,WEST
1727,41,2025-11-26 19:22:06,DELIVERED,SOUTH
1728,77,2023-08-25 17:56:10,DELIVERED,WEST
1729,100,2023-01-24 05:04:08,PLACED,EAST
1730,561,2023-05-16 09:50:48,DELIVERED,WEST
1731,322,2023-09-21 15:31:55,RETURNED,SOUTH
1732,70,2024-03-11 03:31:50,DELIVERED,EAST
1733,92,2023-04-21 12:03:53,SHIPPED,WEST
1734,265,2025-01-05 04:26:49,RETURNED,WEST
1735,,2025-10-07 04:38:45,RETURNED,NORTH
1736,583,2025-01-28 00:00:00,PLACED,EAST
1737,411,2024-09-27 09:51:50,CANCELLED,SOUTH
1738,452,2024-07-23 16:46:11,DELIVERED,CENTRAL
1739,322,2024-08-03 11:54:56,PLACED,WEST
1740,519,2024-11-30 04:39:22,SHIPPED,NORTH
1741,59,2024-01-16 07:25:52,DELIVERED,CENTRAL
1742,9,2023-08-29 02:29:51,CANCELLED,EAST
1743,385,2023-09-03 18:20:23,DELIVERED,NORTH
1744,229,2024-08-26 02:00:08,CANCELLED,NORTH
1745,358,2024-12-24 17:10:32,DELIVERED,CENTRAL
1746,477,2023-06-19 12:15:11,PLACED,NORTH
1747,407,2024-11-03 19:40:30,SHIPPED,EAST
1748,67,2024-05-07 21:14:13,DELIVERED,CENTRAL
1749,498,2023-11-27 07:36:51,DELIVERED,WEST
1750,118,2024-03-08 10:34:28,DELIVERED,CENTRAL
1751,160,2024-12-31 01:39:36,PLACED,SOUTH
1752,,2024-05-12 09:25:20,DELIVERED,CENTRAL
1753,390,2023-04-07 22:27:00,RETURNED,EAST
1754,441,2025-01-05 09:59:26,SHIPPED,SOUTH
1755,24,2025-11-28 01:07:07,DELIVERED,EAST
1756,181,2023-05-10 20:30:32,PLACED,EAST
1757,415,2023-05-07 22:20:11,SHIPPED,WEST
1758,430,2025-03-26 05:08:23,SHIPPED,EAST
1759,189,2023-03-25 11:39:27,PLACED,WEST
1760,351,2024-04-06 05:25:12,SHIPPED,EAST
1761,430,2025-01-18 04:17:27,DELIVERED,SOUTH
1762,448,2024-07-04 23:53:24,RETURNED,CENTRAL
1763,399,2023-01-16 10:16:24,DELIVERED,CENTRAL
1764,204,2023-05-01 20:55:08,DELIVERED,CENTRAL
1765,149,2024-05-17 21:37:30,DELIVERED,EAST
1766,15,2023-08-22 19:16:50,CANCELLED,SOUTH
1767,,2025-02-14 20:41:02,CANCELLED,NORTH
1768,417,2024-02-13 05:59:40,DELIVERED,NORTH
1769,462,2023-07-15 07:04:37,DELIVERED,CENTRAL
1770,100,2023-02-26 16:17:44,SHIPPED,SOUTH
1771,431,2025-12-17 21:23:31,DELIVERED,SOUTH
1772,387,2023-12-02 18:10:55,DELIVERED,SOUTH
1773,591,2023-01-23 07:47:25,DELIVERED,EAST
1774,17,2024-04-14 01:18:20,CANCELLED,CENTRAL
1775,128,2025-12-22 08:25:58,DELIVERED,WEST
1776,424,2024-09-29 12:19:45,DELIVERED,CENTRAL
1777,437,2025-03-23 17:11:04,RETURNED,EAST
1778,117,2023-10-01 02:48:49,DELIVERED,EAST
1779,,2023-10-02 19:07:46,DELIVERED,SOUTH
1780,556,2024-11-08 02:38:28,DELIVERED,WEST
1781,291,2025-12-26 15:54:36,DELIVERED,NORTH
1782,90,2023-06-11 06:23:36,PLACED,NORTH
1783,422,2023-06-11 01:17:43,DELIVERED,CENTRAL
1784,,2025-04-26 05:08:45,PLACED,WEST
1785,516,2025-06-21 21:57:30,CANCELLED,EAST
1786,431,2023-11-26 03:07:41,SHIPPED,WEST
1787,565,2024-08-14 23:41:09,PLACED,WEST
1788,128,2024-06-28 15:49:31,RETURNED,WEST
1789,423,2025-09-28 18:06:05,DELIVERED,WEST
1790,8,2024-08-04 23:43:59,DELIVERED,CENTRAL
1791,291,2024-02-20 17:11:30,CANCELLED,EAST
1792,315,2024-10-06 05:45:09,DELIVERED,NORTH
1793,425,2023-02-20 18:11:52,PLACED,SOUTH
1794,384,2025-03-17 04:21:07,CANCELLED,CENTRAL
1795,326,2024-06-04 13:03:30,SHIPPED,CENTRAL
1796,441,2024-01-11 16:07:02,DELIVERED,WEST
1797,198,2025-08-15 08:07:59,DELIVERED,NORTH
1798,592,2024-10-28 14:05:55,PLACED,WEST
1799,178,2024-09-18 05:21:58,RETURNED,CENTRAL
1800,163,2024-11-10 11:30:47,SHIPPED,SOUTH
1801,517,2023-07-03 21:15:18,DELIVERED,WEST
1802,,2025-09-01 12:07:27,RETURNED,CENTRAL
1803,163,2024-05-15 20:06:57,SHIPPED,NORTH
1804,27,2024-11-10 12:14:18,PLACED,CENTRAL
1805,157,2023-02-13 05:08:33,DELIVERED,CENTRAL
1806,81,2025-06-07 06:01:09,DELIVERED,SOUTH
1807,465,2025-09-12 14:30:02,DELIVERED,EAST
1808,192,2024-01-08 09:28:46,DELIVERED,SOUTH
1809,305,2023-10-29 02:27:56,DELIVERED,SOUTH
1810,388,2024-02-09 00:00:00,DELIVERED,EAST
1811,85,2023-08-12 08:06:59,DELIVERED,CENTRAL
1812,106,2023-06-22 07:49:36,DELIVERED,CENTRAL
1813,126,2023-06-16 08:06:25,PLACED,EAST
1814,185,2023-05-25 02:58:57,PLACED,EAST
1815,213,2024-08-30 00:00:00,PLACED,NORTH
1816,424,2023-04-25 07:06:39,DELIVERED,NORTH
1817,216,2025-12-03 17:45:31,DELIVERED,EAST
1818,462,2023-09-08 06:22:45,SHIPPED,NORTH
1819,183,2025-10-21 18:08:44,DELIVERED,CENTRAL
1820,33,2023-07-02 01:47:55,RETURNED,EAST
1821,496,2025-08-11 19:45:55,DELIVERED,NORTH
1822,163,2025-03-21 12:11:45,DELIVERED,NORTH
1823,198,2025-07-30 13:26:51,PLACED,NORTH
1824,531,2025-03-05 23:13:33,DELIVERED,SOUTH
1825,374,2023-06-28 07:37:25,CANCELLED,NORTH
1826,,2024-05-23 19:33:58,PLACED,NORTH
1827,130,2024-02-20 16:29:53,SHIPPED,SOUTH
1828,95,2024-06-25 00:00:00,DELIVERED,EAST
1829,479,2025-02-09 04:49:38,DELIVERED,WEST
1830,198,2024-01-24 12:08:54,SHIPPED,EAST
1831,403,2023-06-09 20:11:19,DELIVERED,CENTRAL
1832,320,2023-09-15 07:59:44,DELIVERED,WEST
1833,444,2024-11-24 01:57:57,DELIVERED,EAST
1834,327,2025-08-25 15:48:14,PLACED,WEST
1835,440,2023-11-07 06:07:48,DELIVERED,EAST
1836,66,2024-11-29 02:58:21,SHIPPED,NORTH
1837,524,2024-01-29 02:53:49,DELIVERED,EAST
1838,544,2024-07-01 04:57:22,DELIVERED,NORTH
1839,185,2024-05-16 06:25:32,DELIVERED,SOUTH
1840,,2024-07-09 17:40:56,SHIPPED,SOUTH
1841,381,2024-07-31 19:50:01,PLACED,EAST
1842,126,2023-01-15 23:08:39,DELIVERED,NORTH
1843,337,2023-11-29 02:00:49,DELIVERED,EAST
1844,239,2025-05-22 11:28:43,PLACED,EAST
1845,218,2025-03-30 01:45:56,SHIPPED,CENTRAL
1846,285,2025-08-02 08:19:03,RETURNED,NORTH
1847,588,2025-09-30 22:41:46,DELIVERED,WEST
1848,326,2024-05-12 06:59:28,SHIPPED,NORTH
1849,506,2025-02-13 15:03:20,PLACED,EAST
1850,432,2023-07-05 06:17:55,PLACED,SOUTH
1851,335,2025-07-07 08:27:21,DELIVERED,CENTRAL
1852,22,2024-03-18 18:56:47,PLACED,CENTRAL
1853,5,2024-12-18 08:06:08,SHIPPED,WEST
1854,38,2025-04-08 17:05:29,RETURNED,NORTH
1855,346,2025-09-28 14:58:45,PLACED,WEST
1856,98,2024-10-06 19:15:42,DELIVERED,EAST
1857,325,2024-06-21 05:16:14,DELIVERED,CENTRAL
1858,321,2025-02-06 02:53:30,DELIVERED,WEST
1859,306,2025-12-17 21:47:47,RETURNED,WEST
1860,125,2024-08-03 20:13:44,RETURNED,NORTH
1861,30,2023-12-14 23:51:38,PLACED,NORTH
1862,143,2023-06-13 07:44:33,RETURNED,WEST
1863,232,2023-09-22 09:11:50,PLACED,EAST
1864,551,2023-01-08 16:13:37,RETURNED,NORTH
1865,266,2023-03-08 21:59:47,PLACED,EAST
1866,77,2024-02-14 16:27:36,DELIVERED,CENTRAL
1867,389,2024-02-24 07:03:02,DELIVERED,SOUTH
1868,598,2024-12-16 15:54:30,PLACED,EAST
1869,152,2025-06-26 09:57:21,CANCELLED,WEST
1870,458,2025-11-04 00:00:00,PLACED,CENTRAL
1871,247,2025-06-16 17:06:14,DELIVERED,WEST
1872,288,2024-05-15 01:43:31,DELIVERED,WEST
1873,232,2023-05-23 14:31:43,SHIPPED,EAST
1874,85,2024-07-02 09:09:19,DELIVERED,SOUTH
1875,211,2025-12-15 14:10:32,PLACED,WEST
1876,62,2023-11-27 01:39:35,PLACED,SOUTH
1877,,2024-12-28 05:54:41,CANCELLED,SOUTH
1878,500,2023-06-12 09:20:12,DELIVERED,CENTRAL
1879,541,2025-03-09 08:35:56,CANCELLED,EAST
1880,465,2025-10-14 22:57:26,SHIPPED,CENTRAL
1881,109,2023-07-22 00:00:00,SHIPPED,EAST
1882,395,2024-12-03 19:53:00,CANCELLED,CENTRAL
1883,208,2024-09-13 16:43:13,SHIPPED,EAST
1884,434,2023-09-13 01:40:57,DELIVERED,CENTRAL
1885,105,2023-08-17 19:21:33,DELIVERED,NORTH
1886,113,2024-01-09 16:49:07,PLACED,WEST
1887,192,2024-02-19 09:24:34,PLACED,CENTRAL
1888,464,2024-06-30 17:54:05,SHIPPED,CENTRAL
1889,87,2024-07-04 13:59:24,DELIVERED,SOUTH
1890,407,2025-02-19 03:00:53,DELIVERED,EAST
1891,55,2024-11-16 14:22:12,SHIPPED,NORTH
1892,51,2025-10-04 14:22:17,DELIVERED,WEST
1893,199,2024-04-01 17:20:03,SHIPPED,SOUTH
1894,283,2025-04-02 15:31:49,DELIVERED,CENTRAL
1895,444,2023-06-19 14:41:43,DELIVERED,SOUTH
1896,114,2023-12-08 02:31:37,PLACED,NORTH
1897,590,2024-02-18 11:50:39,SHIPPED,CENTRAL
1898,104,2024-03-03 21:52:25,SHIPPED,CENTRAL
1899,415,2024-08-31 19:23:33,DELIVERED,SOUTH
1900,275,2025-02-08 05:20:15,SHIPPED,SOUTH
1901,356,2025-09-16 09:19:25,SHIPPED,CENTRAL
1902,295,2023-01-05 00:00:00,PLACED,CENTRAL
1903,489,2024-04-19 07:18:38,CANCELLED,SOUTH
1904,175,2024-05-04 12:14:43,DELIVERED,SOUTH
1905,,2023-10-19 00:42:21,DELIVERED,WEST
1906,146,2023-01-20 18:47:19,DELIVERED,WEST
1907,343,2023-02-02 08:28:52,SHIPPED,EAST
1908,79,2023-09-23 05:05:36,DELIVERED,NORTH
1909,361,2025-01-06 01:40:07,DELIVERED,WEST
1910,254,2025-01-04 02:37:16,PLACED,NORTH
