order_id,customer_id,order_date,status,delivery_date,is_delivery_date_corrected,delivery_days
O001415,C00337,2024-04-11,Delivered,2024-04-18,False,7.0
O001416,C00398,2023-01-31,Delivered,2023-02-02,False,2.0
O001417,C00264,2024-06-05,Placed,,False,
O001418,C00095,2023-07-28,Delivered,2023-07-29,False,1.0
O001419,C00188,2023-08-29,Delivered,2023-09-04,False,6.0
O001420,C00151,2024-09-17,Delivered,2024-09-27,False,10.0
O001421,C00212,2023-08-26,Cancelled,,False,
O001422,C00098,2024-05-29,Delivered,2024-06-03,False,5.0
O001423,C00010,2023-02-23,Delivered,2023-03-05,False,10.0
O001424,C00300,2023-02-17,Delivered,2023-02-20,False,3.0
O001425,C00194,2024-04-10,Delivered,2024-04-20,False,10.0
O001426,C00069,2024-11-07,Delivered,2024-11-17,False,10.0
O001427,C00334,2024-08-29,Delivered,2024-09-05,False,7.0
O001428,C00375,2023-05-17,Shipped,,False,
O001429,C00085,2023-11-30,Delivered,2023-12-05,False,5.0
O001430,C00292,2023-01-20,Placed,,False,
O001431,C00388,2024-04-07,Cancelled,,False,
O001432,C00394,2024-04-04,Shipped,,False,
O001433,C00125,2023-08-16,Delivered,2023-08-25,False,9.0
O001434,C00160,2024-07-13,Shipped,,False,
O001435,C00311,2024-02-17,Delivered,2024-02-26,False,9.0
O001436,C00242,2024-05-11,Shipped,,False,
O001437,C00087,2023-01-12,Delivered,2023-01-22,False,10.0
O001438,C00182,2024-11-04,Delivered,2024-11-13,False,9.0
O001439,C00156,2024-09-17,Delivered,2024-09-18,False,1.0
O001440,C00016,2023-04-08,Shipped,,False,
O001441,C00069,2023-01-05,Delivered,2023-01-12,False,7.0
O001442,C00203,2023-08-21,Cancelled,,False,
O001443,C00245,2024-06-12,Delivered,2024-06-15,False,3.0
O001444,C00240,2023-08-28,Cancelled,,False,
O001445,C00129,2024-07-12,Delivered,2024-07-19,False,7.0
O001446,C00246,2024-10-05,Delivered,2024-10-07,False,2.0
O001447,C00107,2023-08-19,Delivered,2023-08-29,False,10.0
O001448,C00322,2024-11-10,Returned,2024-11-20,False,10.0
O001449,C00382,2023-08-04,Placed,,False,
O001450,C00153,2023-01-01,Delivered,2023-01-04,False,3.0
O001451,C00153,2023-03-15,Delivered,2023-03-24,False,9.0
O001452,C00150,2023-12-27,Shipped,,False,
O001453,C00373,2023-12-21,Delivered,2023-12-23,False,2.0
O001454,C00001,2023-01-03,Delivered,2023-01-04,False,1.0
O001455,C00110,2024-07-13,Shipped,,False,
O001456,C00333,2023-06-14,Shipped,,False,
O001457,C00144,2023-04-03,Delivered,2023-04-13,False,10.0
O001458,C00224,2024-09-11,Delivered,2024-09-20,False,9.0
O001459,C00135,2024-09-11,Delivered,2024-09-21,False,10.0
O001460,C00374,2024-12-10,Cancelled,,False,
O001461,C00261,2023-04-13,Delivered,2023-04-19,False,6.0
O001462,C00006,2024-12-01,Shipped,,False,
O001463,C00302,2023-03-23,Delivered,2023-03-25,False,2.0
O001464,C00074,2023-07-04,Delivered,2023-07-11,False,7.0
O001465,C00239,2024-04-04,Shipped,,False,
O001466,C00044,2024-06-27,Placed,,False,
O001467,C00378,2023-06-18,Cancelled,,False,
O001468,C00153,2023-09-26,Shipped,,False,
O001469,C00174,2024-06-30,Placed,,False,
O001470,C00269,2024-07-24,Delivered,2024-07-30,False,6.0
O001471,C00113,2023-05-04,Delivered,2023-05-10,False,6.0
O001472,C00292,2024-12-03,Shipped,,False,
O001473,C00069,2024-04-03,Delivered,2024-04-06,False,3.0
O001474,C00117,2024-11-26,Returned,2024-11-28,False,2.0
O001475,C00329,2024-01-18,Shipped,,False,
O001476,C00185,2024-01-20,Delivered,2024-01-22,False,2.0
O001477,C00100,2024-10-14,Delivered,2024-10-19,False,5.0
O001478,C00102,2024-07-26,Delivered,2024-08-01,False,6.0
O001479,C00186,2024-12-11,Cancelled,,False,
O001480,C00080,2024-10-19,Delivered,2024-10-26,False,7.0
O001481,C00170,2024-11-29,Shipped,,False,
O001482,C00109,2024-10-30,Delivered,2024-11-03,False,4.0
O001483,C00163,2024-12-03,Placed,,False,
O001484,C00394,2023-06-29,Delivered,2023-07-07,False,8.0
O001485,C00165,2023-03-28,Cancelled,,False,
O001486,C00388,2024-12-07,Delivered,2024-12-11,False,4.0
O001487,C00246,2023-08-07,Shipped,,False,
O001488,C00247,2024-02-29,Delivered,2024-03-07,False,7.0
O001489,C00321,2024-09-30,Delivered,2024-10-02,False,2.0
O001490,C00208,2023-02-24,Cancelled,,False,
O001491,C00196,2023-06-13,Cancelled,,False,
O001492,C00300,2023-10-01,Delivered,2023-10-05,False,4.0
O001493,C00318,2023-10-12,Delivered,2023-10-21,False,9.0
O001494,C00032,2023-10-31,Shipped,,False,
O001495,C00247,2024-11-07,Delivered,2024-11-13,False,6.0
O001496,C00156,2024-03-23,Shipped,,False,
O001497,C00155,2023-05-25,Shipped,,False,
O001498,C00351,2024-08-12,Delivered,2024-08-22,False,10.0
O001499,C00359,2023-07-17,Shipped,,False,
O001500,C00348,2024-03-03,Delivered,2024-03-10,False,7.0
O001501,C00217,2023-12-02,Cancelled,,False,
O001502,C00100,2024-04-02,Delivered,2024-04-11,False,9.0
O001503,C00268,2023-11-06,Placed,,False,
O001504,C00189,2023-02-12,Delivered,2023-02-19,False,7.0
O001505,C00337,2023-12-07,Delivered,2023-12-11,False,4.0
O001506,C00276,2024-05-02,Delivered,2024-05-12,False,10.0
O001507,C00201,2024-01-07,Delivered,2024-01-12,False,5.0
O001508,C00017,2024-01-22,Delivered,2024-01-23,False,1.0
O001509,C00392,2024-09-23,Delivered,2024-09-24,False,1.0
O001510,C00308,2023-05-24,Delivered,2023-05-25,False,1.0
O001511,C00032,2024-04-16,Delivered,2024-04-18,False,2.0
O001512,C00193,2024-06-19,Shipped,,False,
O001513,C00305,2024-06-10,Shipped,,False,
O001514,C00021,2024-01-05,Delivered,2024-01-10,False,5.0
O001515,C00244,2024-11-03,Cancelled,,False,
O001516,C00120,2023-05-31,Cancelled,,False,
O001517,C00344,2023-05-28,Delivered,2023-05-31,False,3.0
O001518,C00212,2024-07-09,Delivered,2024-07-17,False,8.0
O001519,C00040,2024-07-07,Delivered,2024-07-11,False,4.0
O001520,C00357,2024-09-08,Delivered,2024-09-17,False,9.0
O001521,C00106,2024-12-02,Delivered,2024-12-04,False,2.0
O001522,C00059,2024-07-13,Shipped,,False,
O001523,C00076,2024-02-02,Placed,,False,
O001524,C00276,2023-08-25,Delivered,2023-09-01,False,7.0
O001525,C00346,2023-07-15,Delivered,2023-07-23,False,8.0
O001526,C00033,2023-08-12,Delivered,2023-08-13,False,1.0
O001527,C00101,2023-08-16,Delivered,2023-08-21,False,5.0
O001528,C00038,2024-12-19,Delivered,2024-12-25,False,6.0
O001529,C00129,2024-06-30,Placed,,False,
O001530,C00223,2024-04-29,Cancelled,,False,
O001531,C00132,2024-11-08,Cancelled,,False,
O001532,C00181,2023-08-02,Shipped,,False,
O001533,C00294,2024-01-17,Delivered,2024-01-22,False,5.0
O001534,C00105,2024-08-09,Delivered,2024-08-17,False,8.0
O001535,C00142,2023-01-14,Cancelled,,False,
O001536,C00141,2024-12-23,Delivered,2024-12-31,False,8.0
O001537,C00332,2023-07-26,Cancelled,,False,
O001538,C00309,2024-03-01,Delivered,2024-03-08,False,7.0
O001539,C00269,2024-02-08,Delivered,2024-02-09,False,1.0
O001540,C00081,2023-08-02,Returned,2023-08-09,False,7.0
O001541,C00061,2023-03-15,Shipped,,False,
O001542,C00273,2024-03-20,Shipped,,False,
O001543,C00380,2023-05-12,Shipped,,False,
O001544,C00331,2024-12-02,Delivered,2024-12-04,False,2.0
O001545,C00059,2023-11-28,Returned,2023-12-04,False,6.0
O001546,C00036,2024-05-07,Shipped,,False,
O001547,C00194,2023-09-16,Delivered,2023-09-18,False,2.0
O001548,C00107,2023-08-07,Shipped,,False,
O001549,C00382,2023-02-23,Cancelled,,False,
O001550,C00124,2023-03-29,Shipped,,False,
O001551,C00330,2024-02-27,Delivered,2024-02-28,False,1.0
O001552,C00061,2024-11-18,Delivered,2024-11-23,False,5.0
O001553,C00370,2023-03-15,Returned,2023-03-16,False,1.0
O001554,C00209,2024-03-18,Returned,2024-03-24,False,6.0
O001555,C00350,2023-06-22,Delivered,2023-06-23,False,1.0
O001556,C00138,2023-07-30,Shipped,,False,
O001557,C00004,2023-04-08,Delivered,2023-04-10,False,2.0
O001558,C00056,2024-01-23,Delivered,2024-01-29,False,6.0
O001559,C00353,2023-09-28,Delivered,2023-10-03,False,5.0
O001560,C00016,2024-03-23,Delivered,2024-03-27,False,4.0
O001561,C00319,2024-01-15,Delivered,2024-01-22,False,7.0
O001562,C00312,2023-08-13,Delivered,2023-08-19,False,6.0
O001563,C00140,2024-02-22,Delivered,2024-03-03,False,10.0
O001564,C00258,2023-12-13,Placed,,False,
O001565,C00126,2023-09-10,Placed,,False,
O001566,C00125,2023-08-18,Placed,,False,
O001567,C00265,2024-04-30,Delivered,2024-05-03,False,3.0
O001568,C00334,2024-05-08,Cancelled,,False,
O001569,C00047,2024-03-28,Shipped,,False,
O001570,C00118,2023-07-30,Delivered,2023-08-09,False,10.0
O001571,C00278,2024-12-20,Delivered,2024-12-22,False,2.0
O001572,C00391,2024-08-07,Shipped,,False,
O001573,C00256,2023-07-19,Shipped,,False,
O001574,C00127,2024-06-30,Delivered,2024-07-09,False,9.0
O001575,C00034,2024-07-11,Shipped,,False,
O001576,C00116,2024-11-02,Cancelled,,False,
O001577,C00017,2023-07-25,Delivered,2023-07-31,False,6.0
O001578,C00102,2023-04-09,Cancelled,,False,
O001579,C00134,2023-11-28,Placed,,False,
O001580,C00035,2024-12-23,Delivered,2024-12-24,False,1.0
O001581,C00295,2023-05-16,Delivered,2023-05-22,False,6.0
O001582,C00126,2023-07-12,Placed,,False,
O001583,C00271,2024-11-04,Shipped,,False,
O001584,C00139,2023-12-10,Delivered,2023-12-17,False,7.0
O001585,C00217,2023-06-29,Delivered,,True,
O001586,C00339,2024-06-17,Cancelled,,False,
O001587,C00050,2024-11-10,Shipped,,False,
O001588,C00394,2024-10-31,Delivered,2024-11-01,False,1.0
O001589,C00190,2023-10-09,Cancelled,,False,
O001590,C00293,2023-03-02,Returned,2023-03-04,False,2.0
O001591,C00345,2023-12-26,Shipped,,False,
O001592,C00014,2023-06-09,Shipped,,False,
O001593,C00067,2024-01-17,Delivered,2024-01-23,False,6.0
O001594,C00080,2024-03-23,Shipped,,False,
O001595,C00106,2023-03-16,Cancelled,,False,
O001596,C00397,2024-11-02,Delivered,2024-11-10,False,8.0
O001597,C00283,2023-08-17,Delivered,2023-08-25,False,8.0
O001598,C00025,2023-04-29,Placed,,False,
O001599,C00373,2024-05-19,Delivered,2024-05-20,False,1.0
O001600,C00082,2023-11-02,Cancelled,,False,
O001601,C00154,2023-03-26,Delivered,2023-03-28,False,2.0
O001602,C00168,2024-02-13,Delivered,2024-02-20,False,7.0
O001603,C00195,2023-07-08,Delivered,2023-07-11,False,3.0
O001604,C00006,2024-12-27,Delivered,2025-01-02,False,6.0
O001605,C00396,2024-07-30,Placed,,False,
O001606,C00365,2024-01-03,Returned,2024-01-09,False,6.0
O001607,C00008,2024-09-11,Delivered,2024-09-21,False,10.0
O001608,C00051,2023-05-03,Delivered,2023-05-10,False,7.0
O001609,C00077,2023-02-03,Shipped,,False,
O001610,C00250,2023-02-16,Placed,,False,
O001611,C00170,2024-01-18,Shipped,,False,
O001612,C00049,2023-01-23,Delivered,2023-01-30,False,7.0
O001613,C00013,2024-06-10,Delivered,2024-06-11,False,1.0
O001614,C00085,2023-05-20,Placed,,False,
O001615,C00101,2023-05-02,Delivered,2023-05-06,False,4.0
O001616,C00396,2024-03-14,Delivered,2024-03-20,False,6.0
O001617,C00291,2024-02-21,Delivered,2024-02-24,False,3.0
O001618,C00393,2024-07-14,Placed,,False,
O001619,C00350,2024-01-23,Delivered,2024-02-01,False,9.0
O001620,C00115,2023-01-23,Placed,,False,
O001621,C00094,2024-03-23,Delivered,2024-03-30,False,7.0
O001622,C00210,2023-07-26,Delivered,2023-08-01,False,6.0
O001623,C00146,2023-06-17,Delivered,2023-06-21,False,4.0
O001624,C00138,2024-05-15,Delivered,2024-05-22,False,7.0
O001625,C00028,2023-11-11,Delivered,2023-11-18,False,7.0
O001626,C00219,2024-12-29,Shipped,,False,
O001627,C00081,2023-05-15,Shipped,,False,
O001628,C00082,2024-12-17,Delivered,2024-12-25,False,8.0
O001629,C00283,2024-06-26,Placed,,False,
O001630,C00242,2024-12-16,Delivered,2024-12-23,False,7.0
O001631,C00250,2023-01-28,Cancelled,,False,
O001632,C00307,2023-08-06,Cancelled,,False,
O001633,C00289,2024-10-17,Delivered,2024-10-24,False,7.0
O001634,C00262,2023-04-27,Shipped,,False,
O001635,C00171,2023-02-21,Returned,2023-02-23,False,2.0
O001636,C00091,2023-08-10,Delivered,2023-08-11,False,1.0
O001637,C00332,2023-03-07,Delivered,2023-03-13,False,6.0
O001638,C00049,2023-08-11,Delivered,2023-08-20,False,9.0
O001639,C00319,2024-06-12,Delivered,2024-06-20,False,8.0
O001640,C00215,2024-10-23,Delivered,2024-10-25,False,2.0
O001641,C00361,2023-07-26,Shipped,,False,
O001642,C00050,2024-03-08,Delivered,2024-03-12,False,4.0
O001643,C00158,2024-02-02,Delivered,2024-02-08,False,6.0
O001644,C00150,2024-03-11,Delivered,,True,
O001645,C00315,2024-04-18,Delivered,2024-04-28,False,10.0
O001646,C00253,2024-06-14,Returned,,True,
O001647,C00174,2023-06-20,Delivered,2023-06-22,False,2.0
O001648,C00398,2023-03-26,Placed,,False,
O001649,C00310,2024-11-09,Returned,2024-11-11,False,2.0
O001650,C00374,2024-11-28,Delivered,2024-12-03,False,5.0
O001651,C00250,2023-06-15,Returned,2023-06-22,False,7.0
O001652,C00394,2023-09-22,Returned,2023-09-30,False,8.0
O001653,C00231,2023-02-08,Placed,,False,
O001654,C00215,2024-08-08,Delivered,2024-08-14,False,6.0
O001655,C00024,2024-09-06,Shipped,,False,
O001656,C00028,2023-08-01,Returned,2023-08-04,False,3.0
O001657,C00211,2024-05-25,Delivered,2024-05-28,False,3.0
O001658,C00152,2024-05-22,Delivered,2024-05-23,False,1.0
O001659,C00110,2023-07-25,Placed,,False,
O001660,C00194,2024-07-20,Delivered,2024-07-25,False,5.0
O001661,C00367,2023-12-10,Placed,,False,
O001662,C00206,2024-12-24,Delivered,2024-12-26,False,2.0
O001663,C00050,2024-08-08,Delivered,2024-08-13,False,5.0
O001664,C00257,2023-03-17,Placed,,False,
O001665,C00341,2024-09-11,Delivered,2024-09-14,False,3.0
O001666,C00334,2024-09-12,Delivered,2024-09-18,False,6.0
O001667,C00082,2023-04-11,Delivered,2023-04-14,False,3.0
O001668,C00180,2024-01-02,Placed,,False,
O001669,C00054,2024-03-21,Delivered,2024-03-22,False,1.0
O001670,C00228,2023-06-23,Delivered,2023-07-02,False,9.0
O001671,C00332,2023-11-22,Delivered,2023-12-02,False,10.0
O001672,C00323,2023-01-26,Placed,,False,
O001673,C00241,2024-02-01,Delivered,2024-02-11,False,10.0
O001674,C00330,2024-06-29,Placed,,False,
O001675,C00379,2024-06-19,Delivered,2024-06-25,False,6.0
O001676,C00181,2023-05-25,Shipped,,False,
O001677,C00028,2024-02-16,Delivered,2024-02-19,False,3.0
O001678,C00321,2023-02-12,Delivered,,True,
O001679,C00163,2024-04-25,Delivered,2024-05-03,False,8.0
O001680,C00372,2024-09-03,Cancelled,,False,
O001681,C00176,2023-03-09,Delivered,2023-03-18,False,9.0
O001682,C00146,2024-11-01,Returned,2024-11-08,False,7.0
O001683,C00372,2024-04-16,Delivered,2024-04-25,False,9.0
O001684,C00381,2024-03-16,Delivered,2024-03-17,False,1.0
O001685,C00252,2023-06-19,Placed,,False,
O001686,C00099,2023-11-19,Delivered,2023-11-20,False,1.0
O001687,C00215,2023-12-26,Delivered,2023-12-27,False,1.0
O001688,C00252,2024-09-02,Delivered,2024-09-06,False,4.0
O001689,C00066,2024-02-15,Shipped,,False,
O001690,C00026,2023-08-17,Shipped,,False,
O001691,C00393,2023-03-24,Shipped,,False,
O001692,C00219,2023-05-19,Shipped,,False,
O001693,C00211,2023-06-20,Delivered,2023-06-21,False,1.0
O001694,C00366,2024-08-26,Returned,2024-08-30,False,4.0
O001695,C00116,2023-12-10,Delivered,2023-12-20,False,10.0
O001696,C00394,2023-08-09,Delivered,2023-08-18,False,9.0
O001697,C00199,2024-11-04,Delivered,2024-11-14,False,10.0
O001698,C00398,2024-01-23,Shipped,,False,
O001699,C00389,2023-10-20,Delivered,2023-10-29,False,9.0
O001700,C00281,2023-02-09,Cancelled,,False,
O001701,C00089,2023-12-14,Cancelled,,False,
O001702,C00263,2024-05-30,Shipped,,False,
O001703,C00165,2024-03-29,Delivered,2024-04-06,False,8.0
O001704,C00235,2024-04-07,Placed,,False,
O001705,C00127,2023-11-22,Placed,,False,
O001706,C00361,2023-09-07,Delivered,2023-09-11,False,4.0
O001707,C00091,2023-09-01,Delivered,2023-09-11,False,10.0
O001708,C00238,2024-12-29,Shipped,,False,
O001709,C00342,2024-11-11,Delivered,2024-11-13,False,2.0
O001710,C00059,2023-06-23,Delivered,2023-06-25,False,2.0
O001711,C00387,2024-05-05,Delivered,2024-05-13,False,8.0
O001712,C00060,2023-04-13,Returned,2023-04-21,False,8.0
O001713,C00102,2024-06-29,Delivered,2024-06-30,False,1.0
O001714,C00025,2023-03-24,Delivered,2023-03-30,False,6.0
O001715,C00006,2024-03-14,Placed,,False,
O001716,C00077,2023-05-25,Shipped,,False,
O001717,C00311,2024-03-27,Shipped,,False,
O001718,C00008,2023-08-11,Returned,2023-08-16,False,5.0
O001719,C00311,2023-06-30,Delivered,2023-07-01,False,1.0
O001720,C00226,2024-12-01,Shipped,,False,
O001721,C00197,2023-09-26,Placed,,False,
O001722,C00215,2023-08-25,Placed,,False,
O001723,C00269,2023-05-29,Shipped,,False,
O001724,C00256,2024-07-10,Shipped,,False,
O001725,C00076,2024-10-29,Cancelled,,False,
O001726,C00141,2023-11-20,Returned,2023-11-22,False,2.0
O001727,C00357,2023-08-05,Cancelled,,False,
O001728,C00096,2023-12-27,Cancelled,,False,
O001729,C00170,2024-06-22,Delivered,2024-06-23,False,1.0
O001730,C00012,2024-05-20,Shipped,,False,
O001731,C00295,2023-09-05,Delivered,2023-09-11,False,6.0
O001732,C00316,2023-02-27,Delivered,2023-03-04,False,5.0
O001733,C00065,2023-06-06,Cancelled,,False,
O001734,C00131,2023-04-19,Cancelled,,False,
O001735,C00240,2024-12-24,Delivered,2024-12-28,False,4.0
O001736,C00089,2023-08-11,Delivered,2023-08-21,False,10.0
O001737,C00035,2024-10-06,Cancelled,,False,
O001738,C00309,2023-12-03,Returned,2023-12-10,False,7.0
O001739,C00048,2024-04-26,Returned,2024-05-04,False,8.0
O001740,C00179,2024-12-24,Delivered,2024-12-27,False,3.0
O001741,C00246,2023-07-09,Delivered,2023-07-10,False,1.0
O001742,C00321,2023-10-31,Cancelled,,False,
O001743,C00010,2024-01-12,Delivered,2024-01-19,False,7.0
O001744,C00194,2023-12-11,Returned,2023-12-13,False,2.0
O001745,C00070,2023-05-18,Cancelled,,False,
O001746,C00247,2024-11-14,Placed,,False,
O001747,C00311,2024-12-29,Delivered,2025-01-05,False,7.0
O001748,C00034,2023-04-06,Delivered,2023-04-10,False,4.0
O001749,C00063,2023-05-10,Delivered,,True,
O001750,C00354,2024-11-21,Delivered,2024-11-25,False,4.0
O001751,C00324,2023-10-19,Delivered,2023-10-28,False,9.0
O001752,C00028,2024-08-14,Shipped,,False,
O001753,C00400,2024-03-08,Delivered,2024-03-10,False,2.0
O001754,C00377,2023-10-08,Delivered,2023-10-12,False,4.0
O001755,C00062,2024-09-17,Delivered,2024-09-25,False,8.0
O001756,C00281,2023-09-25,Delivered,2023-09-29,False,4.0
O001757,C00369,2023-11-30,Delivered,2023-12-01,False,1.0
O001758,C00148,2024-03-21,Delivered,2024-03-27,False,6.0
O001759,C00112,2024-12-25,Delivered,2024-12-31,False,6.0
O001760,C00098,2024-12-20,Delivered,2024-12-28,False,8.0
O001761,C00235,2023-09-04,Delivered,2023-09-12,False,8.0
O001762,C00394,2023-09-13,Delivered,2023-09-20,False,7.0
O001763,C00045,2023-12-26,Placed,,False,
O001764,C00348,2024-03-25,Delivered,2024-03-27,False,2.0
O001765,C00338,2024-12-26,Delivered,2025-01-03,False,8.0
O001766,C00213,2023-09-17,Delivered,2023-09-27,False,10.0
O001767,C00320,2023-04-01,Delivered,2023-04-02,False,1.0
O001768,C00126,2023-06-27,Cancelled,,False,
O001769,C00026,2024-01-19,Delivered,2024-01-23,False,4.0
O001770,C00163,2024-05-02,Delivered,2024-05-07,False,5.0
O001771,C00292,2024-03-31,Shipped,,False,
O001772,C00214,2023-02-04,Delivered,2023-02-13,False,9.0
O001773,C00131,2023-07-04,Cancelled,,False,
O001774,C00015,2023-03-03,Cancelled,,False,
O001775,C00306,2023-03-24,Delivered,2023-03-30,False,6.0
O001776,C00058,2024-02-23,Delivered,2024-03-04,False,10.0
O001777,C00106,2024-06-23,Delivered,2024-06-26,False,3.0
O001778,C00314,2023-01-18,Delivered,2023-01-22,False,4.0
O001779,C00331,2023-11-11,Cancelled,,False,
O001780,C00399,2023-12-14,Delivered,2023-12-19,False,5.0
O001781,C00167,2023-04-16,Returned,2023-04-19,False,3.0
O001782,C00062,2024-11-29,Delivered,2024-12-07,False,8.0
O001783,C00096,2023-03-20,Delivered,2023-03-29,False,9.0
O001784,C00129,2024-07-04,Delivered,2024-07-12,False,8.0
O001785,C00210,2024-01-20,Delivered,2024-01-22,False,2.0
O001786,C00352,2023-04-04,Cancelled,,False,
O001787,C00094,2024-01-30,Delivered,2024-02-02,False,3.0
O001788,C00332,2023-02-23,Delivered,2023-03-04,False,9.0
O001789,C00263,2023-03-06,Shipped,,False,
O001790,C00317,2024-02-22,Delivered,2024-02-28,False,6.0
O001791,C00133,2024-09-03,Placed,,False,
O001792,C00216,2024-12-12,Returned,2024-12-22,False,10.0
O001793,C00158,2024-11-11,Shipped,,False,
O001794,C00311,2024-09-25,Delivered,2024-09-26,False,1.0
O001795,C00234,2024-10-10,Delivered,2024-10-19,False,9.0
O001796,C00069,2023-02-17,Delivered,2023-02-22,False,5.0
O001797,C00392,2023-02-15,Delivered,2023-02-16,False,1.0
O001798,C00248,2023-01-30,Delivered,,True,
O001799,C00395,2024-08-16,Delivered,2024-08-23,False,7.0
O001800,C00215,2024-05-18,Delivered,2024-05-25,False,7.0
O001801,C00087,2023-05-22,Placed,,False,
O001802,C00339,2024-11-12,Cancelled,,False,
O001803,C00361,2024-08-23,Delivered,2024-09-02,False,10.0
O001804,C00301,2023-02-18,Shipped,,False,
O001805,C00148,2023-02-27,Delivered,2023-03-06,False,7.0
O001806,C00176,2024-01-25,Delivered,2024-01-28,False,3.0
O001807,C00277,2023-09-09,Shipped,,False,
O001808,C00209,2023-01-19,Returned,2023-01-28,False,9.0
O001809,C00070,2023-07-25,Returned,2023-07-31,False,6.0
O001810,C00336,2024-12-03,Delivered,2024-12-12,False,9.0
O001811,C00255,2024-05-19,Delivered,2024-05-29,False,10.0
O001812,C00012,2023-09-01,Cancelled,,False,
O001813,C00281,2023-12-02,Delivered,2023-12-05,False,3.0
O001814,C00372,2024-09-06,Delivered,2024-09-07,False,1.0
O001815,C00245,2023-07-21,Delivered,2023-07-25,False,4.0
O001816,C00192,2023-12-01,Delivered,2023-12-07,False,6.0
O001817,C00298,2024-02-17,Delivered,2024-02-18,False,1.0
O001818,C00082,2023-06-06,Cancelled,,False,
O001819,C00370,2024-10-26,Shipped,,False,
O001820,C00282,2024-07-16,Placed,,False,
O001821,C00028,2024-05-07,Placed,,False,
O001822,C00005,2024-01-19,Placed,,False,
O001823,C00339,2024-09-26,Shipped,,False,
O001824,C00356,2024-03-20,Delivered,2024-03-21,False,1.0
O001825,C00264,2024-03-18,Delivered,2024-03-24,False,6.0
O001826,C00263,2024-05-13,Returned,2024-05-18,False,5.0
O001827,C00173,2024-10-20,Delivered,2024-10-25,False,5.0
O001828,C00088,2024-05-27,Delivered,2024-06-01,False,5.0
O001829,C00084,2024-07-03,Returned,2024-07-04,False,1.0
O001830,C00319,2023-02-15,Delivered,2023-02-20,False,5.0
O001831,C00163,2023-08-07,Delivered,,True,
O001832,C00380,2024-12-11,Returned,2024-12-17,False,6.0
O001833,C00236,2024-01-17,Placed,,False,
O001834,C00041,2024-11-25,Delivered,2024-12-03,False,8.0
O001835,C00057,2023-04-11,Cancelled,,False,
O001836,C00146,2023-07-22,Delivered,2023-07-28,False,6.0
O001837,C00222,2023-07-18,Placed,,False,
O001838,C00230,2023-06-18,Delivered,2023-06-22,False,4.0
O001839,C00150,2024-06-16,Shipped,,False,
O001840,C00362,2023-08-22,Delivered,2023-08-28,False,6.0
O001841,C00198,2024-03-01,Cancelled,,False,
O001842,C00328,2023-04-17,Cancelled,,False,
O001843,C00158,2024-01-22,Returned,2024-01-31,False,9.0
O001844,C00383,2023-11-23,Returned,2023-11-28,False,5.0
O001845,C00226,2024-12-05,Delivered,2024-12-11,False,6.0
O001846,C00109,2023-08-10,Cancelled,,False,
O001847,C00247,2023-09-25,Shipped,,False,
O001848,C00202,2024-06-04,Cancelled,,False,
O001849,C00040,2023-08-31,Delivered,,True,
O001850,C00232,2024-07-28,Delivered,2024-08-07,False,10.0
O001851,C00076,2023-09-20,Delivered,2023-09-30,False,10.0
O001852,C00151,2024-12-27,Delivered,2024-12-30,False,3.0
O001853,C00263,2023-05-07,Placed,,False,
O001854,C00348,2024-08-16,Delivered,2024-08-19,False,3.0
O001855,C00076,2023-01-04,Shipped,,False,
O001856,C00339,2024-06-10,Shipped,,False,
O001857,C00115,2024-11-29,Delivered,2024-12-07,False,8.0
O001858,C00161,2023-12-20,Placed,,False,
O001859,C00376,2024-06-09,Delivered,,True,
O001860,C00140,2023-01-28,Placed,,False,
O001861,C00290,2024-07-07,Delivered,2024-07-17,False,10.0
O001862,C00319,2024-04-13,Cancelled,,False,
O001863,C00230,2023-11-29,Cancelled,,False,
O001864,C00320,2024-04-07,Cancelled,,False,
O001865,C00140,2024-03-25,Cancelled,,False,
O001866,C00328,2024-01-04,Delivered,2024-01-12,False,8.0
O001867,C00322,2024-04-29,Delivered,2024-05-04,False,5.0
O001868,C00201,2023-10-31,Delivered,2023-11-01,False,1.0
O001869,C00335,2024-01-25,Cancelled,,False,
O001870,C00099,2024-09-03,Returned,2024-09-10,False,7.0
O001871,C00398,2024-03-27,Delivered,2024-03-28,False,1.0
O001872,C00093,2023-07-08,Placed,,False,
O001873,C00065,2023-05-14,Delivered,2023-05-21,False,7.0
O001874,C00152,2023-08-09,Delivered,2023-08-14,False,5.0
O001875,C00224,2023-12-16,Delivered,2023-12-19,False,3.0
O001876,C00003,2023-02-19,Delivered,2023-02-24,False,5.0
O001877,C00268,2023-06-20,Delivered,2023-06-23,False,3.0
O001878,C00223,2023-11-06,Delivered,2023-11-14,False,8.0
O001879,C00247,2024-05-07,Cancelled,,False,
O001880,C00097,2024-05-23,Cancelled,,False,
O001881,C00180,2024-08-14,Delivered,2024-08-18,False,4.0
O001882,C00134,2024-12-19,Shipped,,False,
O001883,C00380,2024-01-05,Delivered,2024-01-12,False,7.0
O001884,C00092,2023-04-11,Shipped,,False,
O001885,C00042,2023-07-13,Placed,,False,
O001886,C00289,2024-04-01,Shipped,,False,
O001887,C00143,2023-04-13,Delivered,2023-04-14,False,1.0
O001888,C00027,2024-07-16,Shipped,,False,
O001889,C00177,2024-05-03,Delivered,2024-05-09,False,6.0
O001890,C00182,2023-06-18,Cancelled,,False,
