order_item_id,order_id,product_id,quantity,unit_price,line_total
OI0005581,O002248,P00004,3,11435.29,34305.87
OI0005582,O002248,P00066,3,7639.92,22919.760000000002
OI0005583,O002249,P00077,2,2192.74,4385.48
OI0005584,O002249,P00090,3,13515.98,40547.94
OI0005585,O002249,P00103,1,632.72,632.72
OI0005586,O002250,P00081,3,14690.16,44070.479999999996
OI0005587,O002250,P00064,2,605.62,1211.24
OI0005588,O002250,P00120,1,13556.62,13556.62
OI0005589,O002250,P00035,5,11526.61,57633.05
OI0005590,O002251,P00112,3,7810.47,23431.41
OI0005591,O002251,P00043,3,3075.89,9227.67
OI0005592,O002251,P00115,3,10635.38,31906.14
OI0005593,O002252,P00056,4,8842.33,35369.32
OI0005594,O002253,P00047,3,7255.75,21767.25
OI0005595,O002253,P00076,2,2930.49,5860.98
OI0005596,O002253,P00029,4,9560.81,38243.24
OI0005597,O002254,P00051,1,14130.98,14130.98
OI0005598,O002254,P00047,3,7255.75,21767.25
OI0005599,O002254,P00026,2,4115.14,8230.28
OI0005600,O002254,P00104,4,13741.36,54965.44
OI0005601,O002255,P00046,3,15720.6,47161.8
OI0005602,O002255,P00080,2,8989.55,17979.1
OI0005603,O002255,P00044,4,10305.42,41221.68
OI0005604,O002256,P00054,5,516.23,2581.15
OI0005605,O002256,P00066,1,7639.92,7639.92
OI0005606,O002256,P00007,5,1695.66,8478.300000000001
OI0005607,O002256,P00072,5,8945.91,44729.55
OI0005608,O002257,P00117,4,6333.74,25334.96
OI0005609,O002257,P00043,2,3075.89,6151.78
OI0005610,O002257,P00088,5,11981.85,59909.25
OI0005611,O002258,P00112,4,7810.47,31241.88
OI0005612,O002258,P00009,5,13213.04,66065.20000000001
OI0005613,O002259,P00102,2,13433.93,26867.86
OI0005614,O002259,P00098,1,4527.84,4527.84
OI0005615,O002259,P00071,2,12968.25,25936.5
OI0005616,O002260,P00088,2,11981.85,23963.7
OI0005617,O002260,P00087,5,811.76,4058.8
OI0005618,O002261,P00067,5,3120.12,15600.599999999999
OI0005619,O002261,P00022,2,5634.74,11269.48
OI0005620,O002261,P00084,3,14069.72,42209.159999999996
OI0005621,O002261,P00009,4,13213.04,52852.16
OI0005622,O002262,P00095,5,11410.2,57051.0
OI0005623,O002262,P00002,5,12959.03,64795.15
OI0005624,O002263,P00094,4,13171.07,52684.28
OI0005625,O002263,P00105,1,10494.08,10494.08
OI0005626,O002264,P00053,3,2768.97,8306.91
OI0005627,O002264,P00031,5,9096.12,45480.600000000006
OI0005628,O002264,P00057,3,11330.17,33990.51
OI0005629,O002264,P00077,5,2192.74,10963.699999999999
OI0005630,O002265,P00102,5,13433.93,67169.65
OI0005631,O002265,P00073,2,15455.92,30911.84
OI0005632,O002266,P00020,4,6822.91,27291.64
OI0005633,O002267,P00050,5,11773.84,58869.2
OI0005634,O002267,P00054,1,516.23,516.23
OI0005635,O002267,P00086,5,4550.54,22752.7
OI0005636,O002267,P00104,2,13741.36,27482.72
OI0005637,O002268,P00018,2,10426.0,20852.0
OI0005638,O002268,P00024,2,661.99,1323.98
OI0005639,O002268,P00116,5,15959.01,79795.05
OI0005640,O002268,P00007,1,1695.66,1695.66
OI0005641,O002269,P00091,3,4946.59,14839.77
OI0005642,O002269,P00114,2,2567.88,5135.76
OI0005643,O002269,P00067,3,3120.12,9360.36
OI0005644,O002270,P00085,3,9236.97,27710.909999999996
OI0005645,O002270,P00052,4,1801.57,7206.28
OI0005646,O002270,P00084,5,14069.72,70348.59999999999
OI0005647,O002270,P00105,1,10494.08,10494.08
OI0005648,O002271,P00084,3,14069.72,42209.159999999996
OI0005649,O002271,P00055,3,5599.57,16798.71
OI0005650,O002271,P00034,4,209.8,839.2
OI0005651,O002271,P00082,2,1976.8,3953.6
OI0005652,O002272,P00023,3,3040.09,9120.27
OI0005653,O002272,P00006,5,15242.13,76210.65
OI0005654,O002272,P00008,3,387.92,1163.76
OI0005655,O002273,P00074,5,7723.94,38619.7
OI0005656,O002274,P00007,3,1695.66,5086.9800000000005
OI0005657,O002274,P00070,2,2586.86,5173.72
OI0005658,O002274,P00012,5,14499.23,72496.15
OI0005659,O002275,P00100,3,6083.97,18251.91
OI0005660,O002276,P00006,2,15242.13,30484.26
OI0005661,O002276,P00005,5,10898.5,54492.5
OI0005662,O002276,P00047,4,7255.75,29023.0
OI0005663,O002276,P00020,3,6822.91,20468.73
OI0005664,O002277,P00079,1,5251.04,5251.04
OI0005665,O002277,P00080,3,8989.55,26968.649999999998
OI0005666,O002277,P00055,5,5599.57,27997.85
OI0005667,O002278,P00055,1,5599.57,5599.57
OI0005668,O002279,P00037,2,15375.83,30751.66
OI0005669,O002279,P00044,1,10305.42,10305.42
OI0005670,O002279,P00103,4,632.72,2530.88
OI0005671,O002279,P00120,2,13556.62,27113.24
OI0005672,O002280,P00023,4,3040.09,12160.36
OI0005673,O002281,P00116,4,15959.01,63836.04
OI0005674,O002282,P00054,2,516.23,1032.46
OI0005675,O002282,P00059,2,15594.5,31189.0
OI0005677,O002283,P00063,4,13216.58,52866.32
OI0005678,O002283,P00006,1,15242.13,15242.13
OI0005679,O002283,P00055,1,5599.57,5599.57
OI0005680,O002284,P00031,2,9096.12,18192.24
OI0005681,O002284,P00047,2,7255.75,14511.5
OI0005682,O002285,P00094,3,13171.07,39513.21
OI0005683,O002285,P00075,4,8132.2,32528.8
OI0005684,O002285,P00090,1,13515.98,13515.98
OI0005685,O002286,P00019,3,1162.47,3487.41
OI0005686,O002287,P00019,1,1162.47,1162.47
OI0005687,O002288,P00013,2,15087.03,30174.06
OI0005688,O002288,P00007,4,1695.66,6782.64
OI0005689,O002288,P00078,2,3389.32,6778.64
OI0005690,O002289,P00090,4,13515.98,54063.92
OI0005692,O002289,P00025,5,8564.03,42820.15
OI0005693,O002290,P00082,2,1976.8,3953.6
OI0005694,O002291,P00071,2,12968.25,25936.5
OI0005695,O002291,P00116,5,15959.01,79795.05
OI0005696,O002292,P00068,5,7242.25,36211.25
OI0005697,O002292,P00014,1,13181.63,13181.63
OI0005698,O002292,P00059,1,15594.5,15594.5
OI0005699,O002292,P00049,2,11581.53,23163.06
OI0005700,O002293,P00088,3,11981.85,35945.55
OI0005701,O002294,P00063,5,13216.58,66082.9
OI0005702,O002295,P00050,3,11773.84,35321.520000000004
OI0005703,O002296,P00074,3,7723.94,23171.82
OI0005704,O002296,P00026,4,4115.14,16460.56
OI0005705,O002296,P00120,4,13556.62,54226.48
OI0005706,O002297,P00055,2,5599.57,11199.14
OI0005707,O002297,P00019,5,1162.47,5812.35
OI0005708,O002297,P00084,2,14069.72,28139.44
OI0005709,O002298,P00066,1,7639.92,7639.92
OI0005710,O002298,P00111,5,9070.02,45350.100000000006
OI0005711,O002298,P00003,2,3596.33,7192.66
OI0005712,O002298,P00095,1,11410.2,11410.2
OI0005713,O002299,P00007,4,1695.66,6782.64
OI0005714,O002299,P00112,2,7810.47,15620.94
OI0005715,O002299,P00026,3,4115.14,12345.420000000002
OI0005716,O002299,P00018,5,10426.0,52130.0
OI0005717,O002300,P00018,2,10426.0,20852.0
OI0005718,O002300,P00090,1,13515.98,13515.98
OI0005719,O002300,P00050,3,11773.84,35321.520000000004
OI0005720,O002300,P00065,5,7681.42,38407.1
OI0005721,O002301,P00050,5,11773.84,58869.2
OI0005722,O002301,P00090,5,13515.98,67579.9
OI0005723,O002301,P00103,2,632.72,1265.44
OI0005724,O002302,P00103,5,632.72,3163.6000000000004
OI0005725,O002302,P00037,1,15375.83,15375.83
OI0005726,O002302,P00094,3,13171.07,39513.21
OI0005727,O002302,P00068,4,7242.25,28969.0
OI0005728,O002303,P00063,4,13216.58,52866.32
OI0005729,O002304,P00084,2,14069.72,28139.44
OI0005730,O002304,P00071,3,12968.25,38904.75
OI0005731,O002304,P00040,5,2951.4,14757.0
OI0005732,O002305,P00090,4,13515.98,54063.92
OI0005733,O002306,P00015,4,6246.13,24984.52
OI0005734,O002306,P00074,5,7723.94,38619.7
OI0005735,O002306,P00012,3,14499.23,43497.69
OI0005736,O002306,P00073,1,15455.92,15455.92
OI0005737,O002307,P00066,4,7639.92,30559.68
OI0005738,O002307,P00103,2,632.72,1265.44
OI0005739,O002308,P00062,1,5900.1,5900.1
OI0005740,O002308,P00065,2,7681.42,15362.84
OI0005741,O002308,P00016,5,3591.51,17957.550000000003
OI0005742,O002309,P00075,1,8132.2,8132.2
OI0005743,O002309,P00029,4,9560.81,38243.24
OI0005744,O002310,P00041,3,6177.47,18532.41
OI0005745,O002311,P00027,2,12270.99,24541.98
OI0005746,O002311,P00010,2,14694.37,29388.74
OI0005747,O002311,P00118,3,5621.04,16863.12
OI0005748,O002312,P00005,2,10898.5,21797.0
OI0005749,O002312,P00110,4,9433.9,37735.6
OI0005750,O002312,P00076,5,2930.49,14652.449999999999
OI0005751,O002313,P00024,2,661.99,1323.98
OI0005752,O002313,P00113,1,13810.57,13810.57
OI0005753,O002313,P00079,4,5251.04,21004.16
OI0005754,O002313,P00033,4,3874.45,15497.8
OI0005755,O002314,P00035,1,11526.61,11526.61
OI0005756,O002314,P00103,1,632.72,632.72
OI0005757,O002314,P00014,2,13181.63,26363.26
OI0005758,O002315,P00014,5,13181.63,65908.15
OI0005759,O002316,P00020,5,6822.91,34114.55
OI0005760,O002316,P00098,4,4527.84,18111.36
OI0005761,O002317,P00092,2,11714.03,23428.06
OI0005762,O002317,P00064,3,605.62,1816.8600000000001
OI0005763,O002317,P00005,1,10898.5,10898.5
OI0005764,O002318,P00054,2,516.23,1032.46
OI0005765,O002318,P00021,2,15831.58,31663.16
OI0005766,O002318,P00001,3,7519.88,22559.64
OI0005767,O002319,P00001,1,7519.88,7519.88
OI0005768,O002319,P00063,2,13216.58,26433.16
OI0005769,O002319,P00108,2,14347.63,28695.26
OI0005770,O002320,P00093,1,3538.97,3538.97
OI0005771,O002321,P00014,3,13181.63,39544.89
OI0005772,O002321,P00051,3,14130.98,42392.94
OI0005773,O002321,P00025,1,8564.03,8564.03
OI0005774,O002322,P00116,5,15959.01,79795.05
OI0005775,O002323,P00028,2,5804.91,11609.82
OI0005776,O002323,P00087,3,811.76,2435.2799999999997
OI0005777,O002324,P00090,5,13515.98,67579.9
OI0005778,O002324,P00098,5,4527.84,22639.2
OI0005779,O002324,P00113,3,13810.57,41431.71
OI0005780,O002324,P00041,5,6177.47,30887.350000000002
OI0005781,O002325,P00022,5,5634.74,28173.699999999997
OI0005782,O002325,P00011,1,3323.46,3323.46
OI0005783,O002326,P00038,1,5516.66,5516.66
OI0005784,O002327,P00116,5,15959.01,79795.05
OI0005785,O002327,P00074,2,7723.94,15447.88
OI0005787,O002327,P00025,1,8564.03,8564.03
OI0005788,O002328,P00090,5,13515.98,67579.9
OI0005789,O002328,P00040,5,2951.4,14757.0
OI0005790,O002328,P00056,4,8842.33,35369.32
OI0005791,O002329,P00024,2,661.99,1323.98
OI0005792,O002329,P00103,4,632.72,2530.88
OI0005793,O002329,P00077,3,2192.74,6578.219999999999
OI0005794,O002329,P00016,1,3591.51,3591.51
OI0005795,O002330,P00093,5,3538.97,17694.85
OI0005796,O002330,P00015,1,6246.13,6246.13
OI0005797,O002331,P00052,5,1801.57,9007.85
OI0005798,O002331,P00107,2,3734.57,7469.14
OI0005799,O002331,P00113,5,13810.57,69052.85
OI0005800,O002332,P00051,1,14130.98,14130.98
OI0005801,O002332,P00023,2,3040.09,6080.18
OI0005802,O002332,P00062,2,5900.1,11800.2
OI0005803,O002333,P00105,4,10494.08,41976.32
OI0005804,O002334,P00082,4,1976.8,7907.2
OI0005805,O002334,P00091,4,4946.59,19786.36
OI0005806,O002334,P00117,5,6333.74,31668.699999999997
OI0005807,O002334,P00116,4,15959.01,63836.04
OI0005808,O002335,P00003,2,3596.33,7192.66
OI0005809,O002336,P00037,4,15375.83,61503.32
OI0005810,O002336,P00103,2,632.72,1265.44
OI0005811,O002337,P00097,2,721.52,1443.04
OI0005812,O002337,P00093,3,3538.97,10616.91
OI0005813,O002337,P00091,2,4946.59,9893.18
OI0005814,O002337,P00092,1,11714.03,11714.03
OI0005815,O002338,P00086,2,4550.54,9101.08
OI0005816,O002338,P00081,4,14690.16,58760.64
OI0005817,O002339,P00046,4,15720.6,62882.4
OI0005818,O002339,P00116,2,15959.01,31918.02
OI0005819,O002340,P00087,2,811.76,1623.52
OI0005820,O002340,P00011,3,3323.46,9970.380000000001
OI0005821,O002341,P00064,4,605.62,2422.48
OI0005822,O002342,P00085,5,9236.97,46184.85
OI0005823,O002342,P00074,4,7723.94,30895.76
OI0005824,O002342,P00079,3,5251.04,15753.119999999999
OI0005825,O002343,P00117,1,6333.74,6333.74
OI0005826,O002343,P00075,3,8132.2,24396.6
OI0005827,O002343,P00046,3,15720.6,47161.8
OI0005828,O002344,P00091,3,4946.59,14839.77
OI0005829,O002344,P00005,3,10898.5,32695.5
OI0005830,O002345,P00064,2,605.62,1211.24
OI0005831,O002345,P00040,4,2951.4,11805.6
OI0005832,O002345,P00044,3,10305.42,30916.260000000002
OI0005833,O002345,P00014,1,13181.63,13181.63
OI0005834,O002346,P00019,3,1162.47,3487.41
OI0005835,O002346,P00031,4,9096.12,36384.48
OI0005836,O002347,P00028,5,5804.91,29024.55
OI0005837,O002347,P00082,5,1976.8,9884.0
OI0005838,O002348,P00087,3,811.76,2435.2799999999997
OI0005839,O002348,P00057,1,11330.17,11330.17
OI0005840,O002348,P00095,2,11410.2,22820.4
OI0005841,O002349,P00010,3,14694.37,44083.11
OI0005842,O002349,P00012,2,14499.23,28998.46
OI0005843,O002350,P00101,3,9471.71,28415.129999999997
OI0005844,O002350,P00075,1,8132.2,8132.2
OI0005845,O002350,P00114,5,2567.88,12839.400000000001
OI0005846,O002351,P00017,1,7245.98,7245.98
OI0005847,O002352,P00067,4,3120.12,12480.48
OI0005848,O002352,P00034,5,209.8,1049.0
OI0005849,O002353,P00073,4,15455.92,61823.68
OI0005850,O002353,P00078,1,3389.32,3389.32
OI0005851,O002353,P00074,2,7723.94,15447.88
OI0005852,O002354,P00040,1,2951.4,2951.4
OI0005853,O002354,P00017,1,7245.98,7245.98
OI0005854,O002354,P00014,1,13181.63,13181.63
OI0005855,O002355,P00016,3,3591.51,10774.53
OI0005856,O002355,P00031,4,9096.12,36384.48
OI0005857,O002356,P00055,4,5599.57,22398.28
OI0005858,O002356,P00097,1,721.52,721.52
OI0005859,O002356,P00111,1,9070.02,9070.02
OI0005860,O002357,P00063,4,13216.58,52866.32
OI0005861,O002357,P00055,1,5599.57,5599.57
OI0005862,O002357,P00061,4,983.24,3932.96
OI0005863,O002357,P00095,1,11410.2,11410.2
OI0005864,O002358,P00079,2,5251.04,10502.08
OI0005865,O002358,P00059,5,15594.5,77972.5
OI0005866,O002359,P00095,5,11410.2,57051.0
OI0005867,O002359,P00065,1,7681.42,7681.42
OI0005868,O002359,P00053,4,2768.97,11075.88
OI0005869,O002360,P00100,1,6083.97,6083.97
OI0005870,O002360,P00040,1,2951.4,2951.4
OI0005871,O002360,P00094,4,13171.07,52684.28
OI0005872,O002360,P00087,5,811.76,4058.8
OI0005873,O002361,P00093,3,3538.97,10616.91
OI0005874,O002361,P00018,5,10426.0,52130.0
OI0005875,O002361,P00005,2,10898.5,21797.0
OI0005876,O002361,P00047,4,7255.75,29023.0
OI0005878,O002362,P00054,1,516.23,516.23
OI0005879,O002362,P00115,1,10635.38,10635.38
OI0005880,O002363,P00093,2,3538.97,7077.94
OI0005881,O002363,P00044,3,10305.42,30916.260000000002
OI0005882,O002363,P00097,1,721.52,721.52
OI0005883,O002364,P00083,2,14812.87,29625.74
OI0005884,O002364,P00092,1,11714.03,11714.03
OI0005885,O002365,P00099,5,10238.47,51192.35
OI0005886,O002366,P00086,1,4550.54,4550.54
OI0005887,O002366,P00063,3,13216.58,39649.74
OI0005888,O002366,P00069,1,4360.73,4360.73
OI0005889,O002367,P00056,3,8842.33,26526.989999999998
OI0005890,O002367,P00017,4,7245.98,28983.92
OI0005891,O002368,P00100,2,6083.97,12167.94
OI0005892,O002368,P00002,1,12959.03,12959.03
OI0005893,O002368,P00030,3,11313.56,33940.68
OI0005894,O002368,P00032,1,2972.8,2972.8
OI0005895,O002369,P00085,1,9236.97,9236.97
OI0005896,O002369,P00115,1,10635.38,10635.38
OI0005897,O002369,P00033,2,3874.45,7748.9
OI0005898,O002369,P00077,1,2192.74,2192.74
OI0005899,O002370,P00034,5,209.8,1049.0
OI0005900,O002370,P00052,4,1801.57,7206.28
OI0005901,O002371,P00099,2,10238.47,20476.94
OI0005902,O002371,P00037,3,15375.83,46127.49
OI0005903,O002371,P00032,4,2972.8,11891.2
OI0005904,O002371,P00018,1,10426.0,10426.0
OI0005905,O002372,P00031,4,9096.12,36384.48
OI0005906,O002372,P00116,2,15959.01,31918.02
OI0005907,O002372,P00098,4,4527.84,18111.36
OI0005908,O002373,P00041,2,6177.47,12354.94
OI0005909,O002373,P00012,1,14499.23,14499.23
OI0005910,O002374,P00082,2,1976.8,3953.6
OI0005911,O002375,P00007,1,1695.66,1695.66
OI0005912,O002375,P00101,2,9471.71,18943.42
OI0005913,O002376,P00084,3,14069.72,42209.159999999996
OI0005914,O002376,P00032,5,2972.8,14864.0
OI0005915,O002376,P00096,2,2944.05,5888.1
OI0005916,O002376,P00097,4,721.52,2886.08
OI0005917,O002377,P00053,1,2768.97,2768.97
OI0005918,O002377,P00102,3,13433.93,40301.79
OI0005919,O002378,P00008,3,387.92,1163.76
OI0005920,O002378,P00069,5,4360.73,21803.649999999998
OI0005921,O002378,P00014,3,13181.63,39544.89
OI0005922,O002379,P00106,5,14600.94,73004.7
OI0005923,O002379,P00045,2,5431.46,10862.92
OI0005924,O002380,P00004,4,11435.29,45741.16
OI0005925,O002380,P00119,4,14522.12,58088.48
OI0005926,O002380,P00104,5,13741.36,68706.8
OI0005927,O002381,P00117,2,6333.74,12667.48
OI0005928,O002381,P00017,4,7245.98,28983.92
OI0005929,O002381,P00046,4,15720.6,62882.4
OI0005930,O002382,P00037,1,15375.83,15375.83
OI0005931,O002382,P00104,5,13741.36,68706.8
OI0005932,O002382,P00007,2,1695.66,3391.32
OI0005933,O002382,P00056,5,8842.33,44211.65
OI0005934,O002383,P00101,5,9471.71,47358.549999999996
OI0005935,O002383,P00114,3,2567.88,7703.64
OI0005936,O002384,P00060,2,10636.45,21272.9
OI0005937,O002385,P00019,3,1162.47,3487.41
OI0005938,O002385,P00108,4,14347.63,57390.52
OI0005939,O002386,P00026,4,4115.14,16460.56
OI0005940,O002386,P00016,2,3591.51,7183.02
OI0005941,O002386,P00088,1,11981.85,11981.85
OI0005942,O002387,P00035,5,11526.61,57633.05
OI0005943,O002387,P00020,2,6822.91,13645.82
OI0005944,O002387,P00059,2,15594.5,31189.0
OI0005945,O002388,P00078,3,3389.32,10167.960000000001
OI0005946,O002388,P00090,3,13515.98,40547.94
OI0005947,O002388,P00096,5,2944.05,14720.25
OI0005948,O002389,P00057,1,11330.17,11330.17
OI0005949,O002389,P00094,2,13171.07,26342.14
OI0005950,O002390,P00051,2,14130.98,28261.96
OI0005951,O002390,P00111,1,9070.02,9070.02
OI0005952,O002391,P00044,1,10305.42,10305.42
OI0005953,O002391,P00085,4,9236.97,36947.88
OI0005954,O002391,P00047,1,7255.75,7255.75
OI0005955,O002391,P00013,1,15087.03,15087.03
OI0005956,O002392,P00087,5,811.76,4058.8
OI0005957,O002392,P00082,5,1976.8,9884.0
OI0005958,O002392,P00044,2,10305.42,20610.84
OI0005959,O002393,P00117,2,6333.74,12667.48
OI0005960,O002393,P00097,4,721.52,2886.08
OI0005961,O002394,P00016,2,3591.51,7183.02
OI0005962,O002394,P00006,4,15242.13,60968.52
OI0005963,O002394,P00002,2,12959.03,25918.06
OI0005964,O002395,P00102,2,13433.93,26867.86
OI0005965,O002395,P00119,1,14522.12,14522.12
OI0005966,O002395,P00107,3,3734.57,11203.710000000001
OI0005967,O002395,P00044,1,10305.42,10305.42
OI0005968,O002396,P00004,5,11435.29,57176.450000000004
OI0005969,O002396,P00086,1,4550.54,4550.54
OI0005970,O002397,P00079,2,5251.04,10502.08
OI0005971,O002397,P00061,3,983.24,2949.7200000000003
OI0005972,O002398,P00086,1,4550.54,4550.54
OI0005973,O002398,P00117,4,6333.74,25334.96
OI0005975,O002398,P00078,1,3389.32,3389.32
OI0005976,O002399,P00067,5,3120.12,15600.599999999999
OI0005977,O002400,P00073,1,15455.92,15455.92
OI0005978,O002400,P00053,2,2768.97,5537.94
OI0005979,O002400,P00099,3,10238.47,30715.409999999996
OI0005980,O002401,P00102,2,13433.93,26867.86
OI0005981,O002401,P00080,5,8989.55,44947.75
OI0005982,O002401,P00004,1,11435.29,11435.29
OI0005983,O002401,P00026,1,4115.14,4115.14
OI0005984,O002402,P00007,4,1695.66,6782.64
OI0005985,O002403,P00001,5,7519.88,37599.4
OI0005986,O002403,P00076,3,2930.49,8791.47
OI0005987,O002403,P00044,3,10305.42,30916.260000000002
OI0005988,O002404,P00065,3,7681.42,23044.260000000002
OI0005989,O002404,P00055,1,5599.57,5599.57
OI0005990,O002405,P00098,1,4527.84,4527.84
OI0005991,O002405,P00085,3,9236.97,27710.909999999996
OI0005992,O002405,P00042,2,11714.53,23429.06
OI0005993,O002406,P00014,4,13181.63,52726.52
OI0005994,O002406,P00055,1,5599.57,5599.57
OI0005995,O002406,P00101,5,9471.71,47358.549999999996
OI0005996,O002407,P00035,1,11526.61,11526.61
OI0005997,O002407,P00080,4,8989.55,35958.2
OI0005998,O002407,P00010,2,14694.37,29388.74
OI0005999,O002407,P00097,3,721.52,2164.56
OI0006000,O002408,P00028,1,5804.91,5804.91
OI0006001,O002408,P00059,2,15594.5,31189.0
OI0006002,O002408,P00061,2,983.24,1966.48
OI0006003,O002409,P00032,5,2972.8,14864.0
OI0006005,O002409,P00057,1,11330.17,11330.17
OI0006006,O002410,P00056,5,8842.33,44211.65
OI0006007,O002410,P00116,1,15959.01,15959.01
OI0006008,O002411,P00019,3,1162.47,3487.41
OI0006009,O002412,P00071,3,12968.25,38904.75
OI0006010,O002413,P00044,4,10305.42,41221.68
OI0006011,O002413,P00100,1,6083.97,6083.97
OI0006012,O002414,P00053,5,2768.97,13844.849999999999
OI0006013,O002414,P00084,2,14069.72,28139.44
OI0006014,O002415,P00017,5,7245.98,36229.899999999994
OI0006015,O002415,P00076,5,2930.49,14652.449999999999
OI0006016,O002416,P00095,4,11410.2,45640.8
OI0006017,O002417,P00032,4,2972.8,11891.2
OI0006018,O002417,P00112,1,7810.47,7810.47
OI0006019,O002418,P00026,4,4115.14,16460.56
OI0006020,O002418,P00050,4,11773.84,47095.36
OI0006021,O002418,P00072,4,8945.91,35783.64
OI0006022,O002419,P00048,4,11151.18,44604.72
OI0006023,O002419,P00107,5,3734.57,18672.850000000002
OI0006024,O002419,P00065,5,7681.42,38407.1
OI0006025,O002420,P00081,3,14690.16,44070.479999999996
OI0006026,O002420,P00009,5,13213.04,66065.20000000001
OI0006027,O002421,P00011,2,3323.46,6646.92
OI0006028,O002421,P00082,2,1976.8,3953.6
OI0006029,O002422,P00002,4,12959.03,51836.12
OI0006030,O002423,P00054,4,516.23,2064.92
OI0006031,O002423,P00059,3,15594.5,46783.5
OI0006032,O002423,P00119,4,14522.12,58088.48
OI0006033,O002424,P00115,1,10635.38,10635.38
OI0006034,O002425,P00120,4,13556.62,54226.48
OI0006035,O002425,P00048,3,11151.18,33453.54
OI0006036,O002425,P00105,4,10494.08,41976.32
OI0006037,O002425,P00061,3,983.24,2949.7200000000003
OI0006038,O002426,P00043,2,3075.89,6151.78
OI0006039,O002426,P00113,3,13810.57,41431.71
OI0006040,O002426,P00042,5,11714.53,58572.65
OI0006041,O002427,P00019,3,1162.47,3487.41
OI0006042,O002427,P00060,1,10636.45,10636.45
OI0006043,O002427,P00047,5,7255.75,36278.75
OI0006044,O002427,P00039,1,11770.16,11770.16
OI0006045,O002428,P00083,4,14812.87,59251.48
OI0006046,O002428,P00068,3,7242.25,21726.75
OI0006047,O002429,P00032,2,2972.8,5945.6
OI0006048,O002430,P00031,1,9096.12,9096.12
OI0006049,O002430,P00106,1,14600.94,14600.94
OI0006050,O002431,P00041,3,6177.47,18532.41
OI0006051,O002431,P00048,5,11151.18,55755.9
OI0006052,O002431,P00018,3,10426.0,31278.0
OI0006053,O002431,P00090,2,13515.98,27031.96
OI0006054,O002432,P00074,5,7723.94,38619.7
OI0006055,O002432,P00113,1,13810.57,13810.57
OI0006056,O002432,P00070,3,2586.86,7760.58
OI0006057,O002432,P00026,4,4115.14,16460.56
OI0006058,O002433,P00091,5,4946.59,24732.95
OI0006059,O002433,P00114,3,2567.88,7703.64
OI0006060,O002433,P00096,5,2944.05,14720.25
OI0006061,O002434,P00100,4,6083.97,24335.88
OI0006062,O002435,P00103,5,632.72,3163.6000000000004
OI0006063,O002435,P00114,4,2567.88,10271.52
OI0006064,O002435,P00088,3,11981.85,35945.55
OI0006065,O002435,P00120,4,13556.62,54226.48
OI0006066,O002436,P00012,1,14499.23,14499.23
OI0006067,O002437,P00108,2,14347.63,28695.26
OI0006068,O002437,P00002,4,12959.03,51836.12
OI0006069,O002438,P00022,3,5634.74,16904.22
OI0006070,O002438,P00106,2,14600.94,29201.88
OI0006071,O002438,P00040,1,2951.4,2951.4
OI0006072,O002438,P00105,4,10494.08,41976.32
OI0006073,O002439,P00067,2,3120.12,6240.24
OI0006074,O002440,P00036,1,2532.85,2532.85
OI0006075,O002441,P00087,3,811.76,2435.2799999999997
OI0006076,O002442,P00002,5,12959.03,64795.15
OI0006077,O002442,P00098,2,4527.84,9055.68
OI0006078,O002442,P00096,5,2944.05,14720.25
OI0006079,O002443,P00039,2,11770.16,23540.32
OI0006080,O002444,P00090,2,13515.98,27031.96
OI0006081,O002444,P00089,4,5537.28,22149.12
OI0006082,O002444,P00031,2,9096.12,18192.24
OI0006083,O002445,P00044,3,10305.42,30916.260000000002
OI0006084,O002445,P00042,1,11714.53,11714.53
OI0006085,O002446,P00078,2,3389.32,6778.64
OI0006086,O002446,P00035,1,11526.61,11526.61
OI0006087,O002447,P00056,2,8842.33,17684.66
OI0006088,O002448,P00061,5,983.24,4916.2
OI0006089,O002448,P00025,2,8564.03,17128.06
OI0006090,O002448,P00028,5,5804.91,29024.55
OI0006091,O002448,P00091,2,4946.59,9893.18
OI0006092,O002449,P00077,3,2192.74,6578.219999999999
OI0006093,O002449,P00032,1,2972.8,2972.8
OI0006094,O002449,P00073,2,15455.92,30911.84
OI0006095,O002450,P00110,3,9433.9,28301.699999999997
OI0006097,O002450,P00093,3,3538.97,10616.91
OI0006098,O002450,P00087,2,811.76,1623.52
OI0006099,O002451,P00076,2,2930.49,5860.98
OI0006100,O002451,P00012,1,14499.23,14499.23
OI0006101,O002451,P00033,4,3874.45,15497.8
OI0006102,O002451,P00019,2,1162.47,2324.94
OI0006103,O002452,P00118,4,5621.04,22484.16
OI0006104,O002452,P00070,5,2586.86,12934.300000000001
OI0006105,O002452,P00041,2,6177.47,12354.94
OI0006106,O002452,P00086,3,4550.54,13651.619999999999
OI0006107,O002453,P00082,3,1976.8,5930.4
OI0006108,O002453,P00018,4,10426.0,41704.0
OI0006109,O002454,P00071,3,12968.25,38904.75
OI0006110,O002454,P00085,1,9236.97,9236.97
OI0006111,O002455,P00046,4,15720.6,62882.4
OI0006112,O002455,P00084,5,14069.72,70348.59999999999
OI0006113,O002455,P00101,1,9471.71,9471.71
OI0006114,O002455,P00098,4,4527.84,18111.36
OI0006115,O002456,P00014,4,13181.63,52726.52
OI0006116,O002456,P00101,4,9471.71,37886.84
OI0006117,O002456,P00094,5,13171.07,65855.35
OI0006118,O002457,P00020,4,6822.91,27291.64
OI0006119,O002457,P00024,5,661.99,3309.95
