order_id,customer_id,order_date,status,delivery_date,_ingested_at,_source_file
O002266,C00014,2023-12-05,Delivered,2023-12-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O002267,C00328,2023-01-12,Returned,2023-01-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O002268,C00084,2023-09-06,Delivered,2023-09-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O002269,C00195,2024-12-30,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002270,C00014,2024-08-21,Delivered,2024-08-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O002271,C00142,2023-03-10,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002272,C00376,2024-02-25,Delivered,2024-02-29,2026-08-09T06:46:32.194049+00:00,orders.csv
O002273,C00303,2024-01-13,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002274,C00033,2023-01-23,Delivered,2023-01-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O002275,C00145,2024-03-09,Delivered,2024-03-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O002276,C00245,2024-07-15,PLACED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002277,C00264,2024-02-21,DELIVERED,2024-02-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O002278,C00154,2023-11-16,Delivered,2023-11-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O002279,C00077,2023-06-06,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002280,C00246,2023-03-26,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002281,C00391,2024-02-12,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002282,C00144,2024-06-06,delivered,2024-06-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O002283,C00001,2023-02-28,Delivered,2023-02-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O002284,C00199,2024-01-28,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002285,C00367,2023-01-18,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002286,C00327,2023-10-31,SHIPPED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002287,C00235,2023-09-29,Delivered,2023-10-05,2026-08-09T06:46:32.194049+00:00,orders.csv
O002288,C00181,2024-10-30,Delivered,2024-11-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O002289,C00219,2023-07-27,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002290,C00295,2024-02-20,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002291,C00166,2023-01-11,DELIVERED,2023-01-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O002292,C00159,2024-04-04,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002293,C00181,2024-07-30,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002294,C00093,2023-03-27,Delivered,2023-03-31,2026-08-09T06:46:32.194049+00:00,orders.csv
O002295,C00164,2023-10-22,Delivered,2023-10-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O002296,C00287,2023-10-31,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002297,C00080,2024-08-13,Delivered,2024-08-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O002298,C00394,2023-05-12,Delivered,2023-05-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O002299,C00078,2024-08-26,CANCELLED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002300,C00023,2024-05-22,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002301,C00063,2024-03-20,Returned,2024-03-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O002302,C00295,2023-07-29,Delivered,2023-08-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O002303,C00370,2024-06-21,DELIVERED,2024-06-30,2026-08-09T06:46:32.194049+00:00,orders.csv
O002304,C00156,2023-10-16,Delivered,2023-10-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O002305,C00077,2023-05-08,Delivered,2023-05-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O002306,C00012,2024-10-17,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002307,C00184,2023-09-09,Delivered,2023-09-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O002308,C00176,2023-07-02,delivered,2023-07-11,2026-08-09T06:46:32.194049+00:00,orders.csv
O002309,C00186,2024-01-13,Delivered,2024-01-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O002310,C00289,2023-01-09,Delivered,2023-01-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O002311,C00310,2024-11-07,Delivered,2024-11-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O002312,C00016,2024-05-29,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002313,C00011,2023-07-12,Delivered,2023-07-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O002314,C00361,2024-07-03,Delivered,2024-07-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O002315,C00241,2024-08-30,delivered,2024-09-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O002316,C00135,2024-07-12,Delivered,2024-07-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O002317,C00165,2023-08-04,Delivered,2023-08-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O002318,C00223,2023-10-21,Delivered,2023-10-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O002319,C00048,2024-12-27,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002320,C00002,2023-03-05,Returned,2023-03-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O002321,C00138,2024-08-07,cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002322,C00202,2023-06-24,delivered,2023-07-01,2026-08-09T06:46:32.194049+00:00,orders.csv
O002323,C00290,2024-11-11,Delivered,2024-11-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O002324,C00121,2023-05-24,Delivered,2023-05-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O002325,C00068,2024-12-21,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002326,C00158,2024-08-07,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002327,C00077,2023-03-28,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002328,C00185,2023-02-01,Delivered,2023-02-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O002329,C00046,2023-11-01,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002330,C00116,2023-10-07,Delivered,2023-10-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O002331,C00329,2024-06-13,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002332,C00174,2023-01-13,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002333,C00286,2023-09-17,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002334,C00069,2023-11-15,Delivered,2023-11-25,2026-08-09T06:46:32.194049+00:00,orders.csv
O002335,C00384,2023-03-18,Delivered,2023-03-23,2026-08-09T06:46:32.194049+00:00,orders.csv
O002336,C00060,2023-02-06,cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002337,C00240,2024-03-18,DELIVERED,2024-03-28,2026-08-09T06:46:32.194049+00:00,orders.csv
O002338,C00321,2024-06-07,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002339,C00012,2024-06-12,Delivered,2024-06-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O002340,C00061,2024-09-08,DELIVERED,2024-09-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O002341,C00211,2023-02-28,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002342,C00374,2024-07-25,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002343,C00135,2024-03-02,SHIPPED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002344,C00249,2023-06-16,Delivered,2023-06-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O002345,C00327,2024-02-28,Delivered,2024-03-01,2026-08-09T06:46:32.194049+00:00,orders.csv
O002346,C00289,2023-02-01,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002347,C00272,2023-02-10,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002348,C00013,2024-06-22,Delivered,2024-06-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O002349,C00107,2024-08-18,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002350,C00216,2023-01-17,DELIVERED,2023-01-18,2026-08-09T06:46:32.194049+00:00,orders.csv
O002351,C00092,2023-09-07,Delivered,2023-09-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O002352,C00205,2023-03-19,PLACED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002353,C00313,2024-10-18,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002354,C00122,2023-07-12,Delivered,2023-07-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O002355,C00232,2023-01-02,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002356,C00384,2023-02-18,Delivered,2023-02-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O002357,C00260,2024-09-06,Returned,2024-09-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O002358,C00244,2024-09-13,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002359,C00136,2023-10-09,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002360,C00349,2023-10-15,Delivered,2023-10-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O002361,C00115,2024-08-05,Delivered,2024-08-11,2026-08-09T06:46:32.194049+00:00,orders.csv
O002362,C00301,2023-11-20,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002363,C00302,2024-04-14,delivered,2024-04-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O002364,C00056,2024-12-26,Delivered,2025-01-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O002365,C00114,2023-02-09,Delivered,2023-02-10,2026-08-09T06:46:32.194049+00:00,orders.csv
O002366,C00394,2023-03-11,Delivered,2023-03-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O002367,C00116,2024-07-19,delivered,2024-07-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O002368,C00094,2024-07-30,DELIVERED,2024-08-01,2026-08-09T06:46:32.194049+00:00,orders.csv
O002369,C00384,2023-11-12,Delivered,2023-11-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O002370,C00398,2024-10-01,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002371,C00083,2023-05-05,Returned,2023-05-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O002372,C00065,2023-06-20,delivered,2023-06-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O002373,C00189,2023-10-31,Returned,2023-11-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O002374,C00094,2023-04-22,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002375,C00179,2024-05-15,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002376,C00195,2023-11-13,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002377,C00112,2023-04-22,Delivered,2023-05-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O002378,C00072,2023-11-21,Returned,2023-11-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O002379,C00240,2023-07-16,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002380,C00294,2024-10-05,CANCELLED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002381,C00193,2024-10-07,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002382,C00297,2023-10-08,Delivered,2023-10-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O002383,C00317,2024-11-18,Delivered,2024-11-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O002384,C00111,2023-01-22,shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002385,C00290,2023-12-29,delivered,2023-12-30,2026-08-09T06:46:32.194049+00:00,orders.csv
O002386,C00280,2023-05-20,Delivered,2023-05-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O002387,C00367,2024-11-27,Delivered,2024-12-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O002388,C00396,2024-08-28,Delivered,2024-09-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O002389,C00353,2024-04-04,Delivered,2024-04-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O002390,C00235,2023-10-14,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002391,C00390,2024-12-28,Delivered,2024-12-29,2026-08-09T06:46:32.194049+00:00,orders.csv
O002392,C00035,2024-12-25,Delivered,2024-12-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O002393,C00320,2024-05-17,DELIVERED,2024-05-23,2026-08-09T06:46:32.194049+00:00,orders.csv
O002394,C00384,2024-03-27,Returned,2024-04-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O002395,C00382,2024-10-05,Delivered,2024-10-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O002396,C00221,2023-07-05,Delivered,2023-07-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O002397,C00201,2023-08-27,Delivered,2023-08-31,2026-08-09T06:46:32.194049+00:00,orders.csv
O002398,C00317,2023-11-15,Delivered,2023-11-18,2026-08-09T06:46:32.194049+00:00,orders.csv
O002399,C00353,2023-01-29,Delivered,2023-02-01,2026-08-09T06:46:32.194049+00:00,orders.csv
O002400,C00214,2023-12-22,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002401,C00241,2024-09-30,Delivered,2024-10-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O002402,C00167,2023-03-10,delivered,2023-03-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O002403,C00275,2024-03-09,Delivered,2024-03-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O002404,C00072,2023-06-30,Delivered,2023-07-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O002405,C00082,2023-05-18,Delivered,2023-05-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O002406,C00385,2023-09-25,Returned,2023-09-29,2026-08-09T06:46:32.194049+00:00,orders.csv
O002407,C00337,2024-03-05,Delivered,2024-03-11,2026-08-09T06:46:32.194049+00:00,orders.csv
O002408,C00135,2024-04-03,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002409,C00271,2024-03-17,Delivered,2024-03-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O002410,C00093,2023-07-25,Delivered,2023-08-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O002411,C00181,2023-08-14,Delivered,2023-08-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O002412,C00005,2023-07-09,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002413,C00132,2024-08-12,DELIVERED,2024-08-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O002414,C00374,2023-01-01,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002415,C00150,2023-03-16,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002416,C00251,2024-09-08,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002417,C00012,2023-02-15,Delivered,2023-02-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O002418,C00347,2024-08-28,Delivered,2024-09-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O002419,C00134,2024-01-02,Delivered,2024-01-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O002420,C00270,2023-03-10,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002421,C00189,2023-06-27,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002422,C00025,2024-06-20,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002423,C00345,2023-08-05,delivered,2023-08-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O002424,C00111,2024-02-04,Delivered,2024-02-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O002425,C00101,2023-11-14,Delivered,2023-11-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O002426,C00399,2024-11-18,cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002427,C00097,2024-05-21,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002428,C00276,2023-06-24,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002429,C00111,2024-05-05,Delivered,2024-05-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O002430,C00336,2023-09-21,PLACED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002431,C00037,2023-09-27,Delivered,2023-10-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O002432,C00233,2023-09-17,Delivered,2023-09-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O002433,C00255,2024-03-18,Delivered,2024-03-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O002434,C00014,2024-11-29,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002435,C00340,2024-09-09,Delivered,2024-09-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O002436,C00233,2023-07-15,Delivered,2023-07-25,2026-08-09T06:46:32.194049+00:00,orders.csv
O002437,C00026,2023-03-20,Delivered,2023-03-30,2026-08-09T06:46:32.194049+00:00,orders.csv
O002438,C00087,2023-05-08,Delivered,2023-05-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O002439,C00105,2023-08-30,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002440,C00055,2023-05-15,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002441,C00021,2024-05-21,Delivered,2024-05-30,2026-08-09T06:46:32.194049+00:00,orders.csv
O002442,C00329,2023-05-25,delivered,2023-05-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O002443,C00025,2024-10-17,Delivered,2024-10-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O002444,C00169,2023-01-13,Delivered,2023-01-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O002445,C00125,2023-12-18,DELIVERED,2023-12-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O002446,C00226,2023-07-04,DELIVERED,2023-07-14,2026-08-09T06:46:32.194049+00:00,orders.csv
O002447,C00015,2023-12-21,returned,2023-12-25,2026-08-09T06:46:32.194049+00:00,orders.csv
O002448,C00317,2024-07-06,Delivered,2024-07-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O002449,C00030,2024-12-06,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002450,C00101,2023-04-02,RETURNED,2023-04-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O002451,C00213,2024-02-06,Delivered,2024-02-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O002452,C00398,2024-02-12,SHIPPED,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002453,C00366,2023-02-14,placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002454,C00145,2024-04-01,Delivered,2024-04-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O002455,C00127,2024-03-07,shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002456,C00173,2023-05-04,Delivered,2023-05-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O002457,C00157,2024-02-23,DELIVERED,2024-02-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O002458,C00301,2023-06-13,RETURNED,2023-06-18,2026-08-09T06:46:32.194049+00:00,orders.csv
O002459,C00152,2024-03-15,shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002460,C00031,2023-06-08,DELIVERED,2023-06-18,2026-08-09T06:46:32.194049+00:00,orders.csv
O002461,C00312,2023-02-03,Delivered,2023-02-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O002462,C00180,2024-08-28,shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002463,C00072,2024-06-01,Delivered,2024-06-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O002464,C00201,2024-06-14,Delivered,2024-06-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O002465,C00379,2023-12-09,Delivered,2023-12-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O002466,C00105,2023-11-08,Returned,2023-11-18,2026-08-09T06:46:32.194049+00:00,orders.csv
O002467,C00216,2023-02-17,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002468,C00098,2024-09-22,Delivered,2024-09-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O002469,C00048,2024-12-25,delivered,2024-12-30,2026-08-09T06:46:32.194049+00:00,orders.csv
O002470,C00004,2023-05-05,delivered,2023-05-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O002471,C00016,2024-10-08,DELIVERED,2024-10-11,2026-08-09T06:46:32.194049+00:00,orders.csv
O002472,C00399,2024-01-11,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002473,C00124,2024-02-09,Delivered,2024-02-11,2026-08-09T06:46:32.194049+00:00,orders.csv
O002474,C00066,2024-05-11,shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002475,C00282,2024-02-13,DELIVERED,2024-02-15,2026-08-09T06:46:32.194049+00:00,orders.csv
O002476,C00170,2023-06-28,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002477,C00211,2024-05-19,delivered,2024-05-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O002478,C00347,2024-06-16,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002479,C00066,2023-04-26,delivered,2023-05-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O002480,C00010,2023-12-25,Delivered,2023-12-31,2026-08-09T06:46:32.194049+00:00,orders.csv
O002481,C00030,2023-04-12,Delivered,2023-04-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O002482,C00286,2023-03-27,delivered,2023-04-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O002483,C00162,2023-01-17,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002484,C00177,2023-03-21,Delivered,2023-03-22,2026-08-09T06:46:32.194049+00:00,orders.csv
O002485,C00343,2024-06-24,delivered,2024-07-01,2026-08-09T06:46:32.194049+00:00,orders.csv
O002486,C00067,2023-01-25,Delivered,2023-01-30,2026-08-09T06:46:32.194049+00:00,orders.csv
O002487,C00006,2024-10-18,Returned,2024-10-21,2026-08-09T06:46:32.194049+00:00,orders.csv
O002488,C00044,2023-01-12,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002489,C00012,2023-07-20,DELIVERED,2023-07-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O002490,C00145,2023-03-21,Delivered,2023-03-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O002491,C00300,2024-11-07,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002492,C00361,2023-05-04,placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002493,C00044,2023-10-02,delivered,2023-10-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O002494,C00247,2024-05-09,DELIVERED,2024-05-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O002495,C00224,2023-06-02,Delivered,2023-06-12,2026-08-09T06:46:32.194049+00:00,orders.csv
O002496,C00273,2024-12-26,Delivered,2024-12-29,2026-08-09T06:46:32.194049+00:00,orders.csv
O002497,C00351,2023-01-31,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002498,C00147,2023-08-27,Delivered,2023-09-02,2026-08-09T06:46:32.194049+00:00,orders.csv
O002499,C00118,2023-06-20,Delivered,2023-06-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O002500,C00241,2023-03-02,Delivered,2023-03-04,2026-08-09T06:46:32.194049+00:00,orders.csv
O002501,C00249,2024-06-24,Delivered,2024-06-28,2026-08-09T06:46:32.194049+00:00,orders.csv
O002502,C00130,2023-05-01,Returned,2023-05-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O002503,C00064,2024-08-12,Delivered,2024-08-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O002504,C00086,2024-10-02,Delivered,2024-10-08,2026-08-09T06:46:32.194049+00:00,orders.csv
O002505,C00023,2024-10-19,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002506,C00026,2024-01-19,DELIVERED,2024-01-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O002507,C00168,2024-08-05,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002508,C00147,2023-06-25,DELIVERED,2023-06-26,2026-08-09T06:46:32.194049+00:00,orders.csv
O002509,C00354,2023-09-02,Delivered,2023-09-09,2026-08-09T06:46:32.194049+00:00,orders.csv
O002510,C00099,2024-02-03,Delivered,2024-02-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O002511,C00013,2024-06-15,Delivered,2024-06-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O002512,C00298,2024-03-24,DELIVERED,2024-03-27,2026-08-09T06:46:32.194049+00:00,orders.csv
O002513,C00394,2023-02-23,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002514,C00041,2024-07-15,shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002515,C00390,2023-05-20,Delivered,2023-05-24,2026-08-09T06:46:32.194049+00:00,orders.csv
O002516,C00125,2024-08-15,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002517,C00307,2024-05-16,Delivered,2024-05-17,2026-08-09T06:46:32.194049+00:00,orders.csv
O002518,C00303,2023-02-11,Delivered,2023-02-20,2026-08-09T06:46:32.194049+00:00,orders.csv
O002519,C00117,2024-08-06,Returned,2024-08-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O002520,C00002,2024-03-11,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002521,C00336,2023-02-28,DELIVERED,2023-03-03,2026-08-09T06:46:32.194049+00:00,orders.csv
O002522,C00329,2024-05-28,Returned,2024-06-01,2026-08-09T06:46:32.194049+00:00,orders.csv
O002523,C00313,2024-03-03,Delivered,2024-03-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O002524,C00176,2024-07-18,Delivered,2024-07-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O002525,C00126,2023-12-02,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002526,C00072,2023-01-01,Delivered,2023-01-07,2026-08-09T06:46:32.194049+00:00,orders.csv
O002527,C00301,2023-11-24,Cancelled,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002528,C00236,2024-03-03,Delivered,2024-03-06,2026-08-09T06:46:32.194049+00:00,orders.csv
O002529,C00280,2023-09-09,Delivered,2023-09-11,2026-08-09T06:46:32.194049+00:00,orders.csv
O002530,C00310,2024-06-03,Delivered,2024-06-13,2026-08-09T06:46:32.194049+00:00,orders.csv
O002531,C00246,2023-07-27,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002532,C00287,2024-09-11,Placed,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002533,C00078,2023-02-02,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002534,C00176,2024-09-24,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002535,C00305,2023-09-14,Delivered,2023-09-16,2026-08-09T06:46:32.194049+00:00,orders.csv
O002536,C00279,2023-11-19,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002537,C00251,2023-03-13,Returned,2023-03-19,2026-08-09T06:46:32.194049+00:00,orders.csv
O002538,C00034,2023-01-18,Shipped,,2026-08-09T06:46:32.194049+00:00,orders.csv
O002539,C00222,2023-11-24,Returned,2023-11-29,2026-08-09T06:46:32.194049+00:00,orders.csv
